step,total,ranking,flops_q,flops_d,lambda
8300,60.32581329345703,60.29656219482422,48.908748626708984,68.57453918457031,0.000249
8400,56.19981002807617,56.1705436706543,47.872215270996094,68.27648162841797,0.00025199999999999995
8500,53.68064498901367,53.65192413330078,48.0562744140625,64.5806884765625,0.00025499999999999996
8600,39.51899719238281,39.493621826171875,41.18919372558594,57.16188430786133,0.000258
8700,86.8656234741211,86.83486938476562,52.63430404663086,65.17521667480469,0.000261
8800,46.44540023803711,46.413143157958984,52.24758529663086,69.93016052246094,0.00026399999999999997
8900,55.08615493774414,55.05458068847656,50.6450309753418,67.6087646484375,0.000267
9000,76.498291015625,76.46361541748047,55.22087860107422,73.21517944335938,0.00027
9100,49.92116165161133,49.88755798339844,54.99111557006836,68.10365295410156,0.00027299999999999997
9200,56.697357177734375,56.66110610961914,59.31177520751953,72.03288269042969,0.000276
9300,110.90670776367188,110.86813354492188,59.761444091796875,78.5140151977539,0.000279
9400,63.77484893798828,63.734500885009766,61.14299392700195,81.94154357910156,0.00028199999999999997
9500,60.6479606628418,60.61181640625,54.550743103027344,72.27134704589844,0.000285
9600,63.14862060546875,63.11240005493164,54.160186767578125,71.60911560058594,0.00028799999999999995
9700,57.38726043701172,57.35121536254883,54.796077728271484,69.06503295898438,0.00029099999999999997
9800,55.172367095947266,55.134857177734375,55.96833801269531,71.6224594116211,0.000294
9900,46.15828323364258,46.113895416259766,63.875518798828125,85.57801818847656,0.00029699999999999996
10000,39.02104949951172,38.984718322753906,53.181060791015625,67.92850494384766,0.0003
10100,40.185333251953125,40.14710998535156,55.33417510986328,72.0697021484375,0.0003
10200,30.432348251342773,30.398710250854492,49.815040588378906,62.312931060791016,0.0003
10300,50.4407844543457,50.407676696777344,46.29310607910156,64.05996704101562,0.0003
10400,55.66020202636719,55.630794525146484,43.52263259887695,54.50108337402344,0.0003
10500,52.13612747192383,52.09758758544922,55.73495864868164,72.72785949707031,0.0003
10600,70.24493408203125,70.20794677734375,52.46002197265625,70.83261108398438,0.0003
10700,73.66082000732422,73.625732421875,50.43824768066406,66.53819274902344,0.0003
10800,81.48838806152344,81.45906066894531,45.07182312011719,52.70473098754883,0.0003
10900,45.9596061706543,45.927391052246094,46.44354248046875,60.944252014160156,0.0003
11000,101.28707122802734,101.25111389160156,52.93946075439453,66.9183349609375,0.0003
11100,110.4883041381836,110.45500183105469,49.45695877075195,61.542076110839844,0.0003
11200,59.71914291381836,59.68843460083008,45.1738166809082,57.18349838256836,0.0003
11300,60.047725677490234,60.01685333251953,45.947757720947266,56.96137237548828,0.0003
11400,67.38749694824219,67.35340881347656,48.89606475830078,64.71591186523438,0.0003
11500,31.882259368896484,31.846797943115234,51.65147399902344,66.55120849609375,0.0003
11600,57.84184646606445,57.80617904663086,52.03436279296875,66.8571548461914,0.0003
11700,57.97898864746094,57.944271087646484,50.814998626708984,64.91911315917969,0.0003
11800,66.76448822021484,66.72933959960938,52.233856201171875,64.93732452392578,0.0003
11900,74.41645050048828,74.38430786132812,46.92631530761719,60.20915985107422,0.0003
12000,43.3596076965332,43.32392883300781,52.173648834228516,66.75776672363281,0.0003
12100,57.540565490722656,57.50383377075195,53.75360107421875,68.6923828125,0.0003
12200,82.52179718017578,82.48629760742188,51.592124938964844,66.73505401611328,0.0003
12300,53.31142044067383,53.27705383300781,49.41062927246094,65.13795471191406,0.0003
12400,54.7110481262207,54.67736053466797,48.94159698486328,63.351234436035156,0.0003
12500,56.22983169555664,56.197364807128906,48.25288391113281,59.96826171875,0.0003
12600,27.781675338745117,27.746746063232422,50.70838928222656,65.72148132324219,0.0003
12700,47.67742156982422,47.640663146972656,53.818992614746094,68.71127319335938,0.0003
12800,62.84833526611328,62.81035614013672,54.98643493652344,71.61542510986328,0.0003
12900,48.45925521850586,48.420249938964844,59.018707275390625,71.00688934326172,0.0003
13000,55.06599426269531,55.03007125854492,52.13581085205078,67.60782623291016,0.0003
13100,57.683040618896484,57.64967346191406,48.864158630371094,62.354820251464844,0.0003
13200,49.43809127807617,49.40745162963867,43.61919021606445,58.518577575683594,0.0003
13300,34.943756103515625,34.91230392456055,46.62384033203125,58.211387634277344,0.0003
13400,42.41484069824219,42.385196685791016,44.412841796875,54.39475631713867,0.0003
13500,71.42098236083984,71.38812255859375,46.062652587890625,63.46702575683594,0.0003
13600,77.2801284790039,77.24981689453125,43.32688903808594,57.702152252197266,0.0003
13700,63.21125411987305,63.17917251586914,46.69282913208008,60.24983215332031,0.0003
13800,62.88308334350586,62.85137176513672,46.704498291015625,58.997352600097656,0.0003
13900,55.47425079345703,55.442420959472656,46.191001892089844,59.90870666503906,0.0003
14000,54.32802200317383,54.29679870605469,45.233253479003906,58.843505859375,0.0003
14100,33.05867385864258,33.025733947753906,47.79035949707031,62.008384704589844,0.0003
14200,46.99681091308594,46.961246490478516,51.62737274169922,66.92070770263672,0.0003
14300,58.326717376708984,58.297264099121094,42.990745544433594,55.18610382080078,0.0003
14400,58.01691818237305,57.986572265625,44.38005447387695,56.769073486328125,0.0003
14500,58.070980072021484,58.03997039794922,44.57831954956055,58.780059814453125,0.0003
14600,59.47282791137695,59.44212341308594,43.23613357543945,59.11249542236328,0.0003
14700,69.87574005126953,69.84265899658203,46.98957824707031,63.28334045410156,0.0003
14800,36.71458435058594,36.67988967895508,51.08013153076172,64.56941223144531,0.0003
14900,33.21376419067383,33.183345794677734,43.787635803222656,57.60443878173828,0.0003
15000,37.67500305175781,37.64521026611328,42.866127014160156,56.4410514831543,0.0003
15100,66.14103698730469,66.1097640991211,45.880157470703125,58.371482849121094,0.0003
15200,28.19397735595703,28.163183212280273,44.967002868652344,57.67782974243164,0.0003
15300,44.554969787597656,44.52558898925781,41.537559509277344,56.38847351074219,0.0003
15400,63.813968658447266,63.782047271728516,45.43539810180664,60.96990966796875,0.0003
15500,29.977401733398438,29.94354820251465,47.90752410888672,64.9400634765625,0.0003
15600,42.01215362548828,41.97932434082031,46.31371307373047,63.11725616455078,0.0003
15700,78.58598327636719,78.55178833007812,49.86604309082031,64.1158218383789,0.0003
15800,55.712833404541016,55.67964553833008,47.94823455810547,62.66968536376953,0.0003
15900,55.01272964477539,54.9815673828125,45.16117477416992,58.71046447753906,0.0003
16000,104.6723861694336,104.64263916015625,42.35741424560547,56.78308868408203,0.0003
16100,51.24748229980469,51.214698791503906,47.08576965332031,62.197044372558594,0.0003
16200,65.62277221679688,65.59194946289062,43.66897201538086,59.079490661621094,0.0003
16300,59.19158172607422,59.16094207763672,44.62393569946289,57.511810302734375,0.0003
16400,45.99696350097656,45.96332931518555,49.30754852294922,62.80055236816406,0.0003
16500,34.8776969909668,34.84105682373047,53.336036682128906,68.79476165771484,0.0003
16600,73.796630859375,73.76089477539062,51.68069076538086,67.4405746459961,0.0003
16700,64.16946411132812,64.13278198242188,53.098392486572266,69.1761245727539,0.0003
16800,49.848812103271484,49.80883026123047,56.699989318847656,76.57096862792969,0.0003
16900,51.50801086425781,51.47345733642578,49.20592498779297,65.97235870361328,0.0003
17000,63.7083625793457,63.672828674316406,51.48454666137695,66.96632385253906,0.0003
17100,56.958091735839844,56.92483901977539,49.650943756103516,61.187965393066406,0.0003
17200,64.62726593017578,64.59785461425781,41.9153938293457,56.1298713684082,0.0003
17300,55.30900955200195,55.282081604003906,38.77780532836914,50.982933044433594,0.0003
17400,29.754682540893555,29.72624969482422,41.70466232299805,53.06940460205078,0.0003
17500,37.4868278503418,37.458518981933594,43.034324645996094,51.33296203613281,0.0003
17600,41.480064392089844,41.45249557495117,39.874996185302734,52.022674560546875,0.0003
17700,33.55170440673828,33.52151107788086,43.13150405883789,57.51103973388672,0.0003
17800,53.198875427246094,53.17089080810547,40.664772033691406,52.622711181640625,0.0003
17900,32.814998626708984,32.78371810913086,43.97599411010742,60.294219970703125,0.0003
18000,58.331077575683594,58.30415344238281,39.520362854003906,50.23121643066406,0.0003
18100,65.65460968017578,65.62567138671875,41.18456268310547,55.28105163574219,0.0003
18200,55.38761520385742,55.358680725097656,41.63881301879883,54.80687713623047,0.0003
18300,62.915557861328125,62.886016845703125,40.7741584777832,57.68547821044922,0.0003
18400,42.48591995239258,42.458003997802734,40.13416290283203,52.92369842529297,0.0003
18500,48.136695861816406,48.10588836669922,44.136924743652344,58.553497314453125,0.0003
18600,65.84034729003906,65.81108093261719,41.04877471923828,56.51007080078125,0.0003
18700,47.95496368408203,47.92414855957031,45.17253112792969,57.540611267089844,0.0003
18800,39.97807693481445,39.94725036621094,45.65583801269531,57.098876953125,0.0003
18900,28.317516326904297,28.288467407226562,42.427207946777344,54.40691375732422,0.0003
19000,63.130958557128906,63.099098205566406,46.88740158081055,59.31690979003906,0.0003
19100,49.21193313598633,49.17777633666992,49.846160888671875,64.01449584960938,0.0003
19200,80.8648681640625,80.83151245117188,48.2147102355957,62.97475814819336,0.0003
19300,64.7215347290039,64.68528747558594,53.959415435791016,66.8615951538086,0.0003
19400,35.29798126220703,35.259098052978516,53.2838134765625,76.33795166015625,0.0003
19500,29.18708610534668,29.156085968017578,44.68938064575195,58.64700698852539,0.0003
19600,68.15187072753906,68.12036895751953,44.889404296875,60.13072204589844,0.0003
19700,56.20265579223633,56.17209243774414,43.812957763671875,58.06545639038086,0.0003
19800,78.57352447509766,78.54426574707031,41.024871826171875,56.50126647949219,0.0003
19900,40.41461181640625,40.382144927978516,44.78338623046875,63.4387092590332,0.0003
20000,36.59907531738281,36.56751251220703,45.30628967285156,59.90884780883789,0.0003
20100,45.12435531616211,45.09203338623047,45.22993850708008,62.506004333496094,0.0003
20200,38.01658248901367,37.98558807373047,41.99384689331055,61.31404495239258,0.0003
20300,38.31721115112305,38.2884521484375,41.97105407714844,53.8869514465332,0.0003
20400,37.94569778442383,37.91619873046875,43.551231384277344,54.772884368896484,0.0003
20500,30.81999397277832,30.79186248779297,41.57756042480469,52.19069290161133,0.0003
20600,73.47769927978516,73.44921112060547,40.41956329345703,54.5404052734375,0.0003
20700,79.52202606201172,79.49446105957031,40.195404052734375,51.669586181640625,0.0003
20800,63.79576873779297,63.76740264892578,40.60771560668945,53.94568634033203,0.0003
20900,41.75881576538086,41.7310791015625,42.26599884033203,50.18535614013672,0.0003
21000,78.0571060180664,78.02676391601562,42.75054168701172,58.39923858642578,0.0003
21100,52.79681396484375,52.7681884765625,39.91638946533203,55.50083923339844,0.0003
21200,42.7765998840332,42.74616622924805,43.66759490966797,57.78607940673828,0.0003
21300,46.75843048095703,46.73032760620117,40.14625549316406,53.53404235839844,0.0003
21400,38.3863525390625,38.359039306640625,38.86717224121094,52.16783905029297,0.0003
21500,39.438140869140625,39.41157531738281,37.65119171142578,50.90629577636719,0.0003
21600,64.52275848388672,64.49381256103516,41.07374954223633,55.407264709472656,0.0003
21700,44.616703033447266,44.58926010131836,39.1514778137207,52.325008392333984,0.0003
21800,51.584285736083984,51.55705261230469,37.39199447631836,53.38063049316406,0.0003
21900,57.082916259765625,57.05635070800781,38.173885345458984,50.3846435546875,0.0003
22000,48.9771614074707,48.95128631591797,36.631385803222656,49.62193298339844,0.0003
22100,59.74936294555664,59.7198371887207,42.440887451171875,55.969093322753906,0.0003
22200,44.85415267944336,44.826698303222656,39.48188018798828,52.02717971801758,0.0003
22300,38.17177963256836,38.145286560058594,37.410057067871094,50.90391159057617,0.0003
22400,34.24167251586914,34.213050842285156,40.356689453125,55.045509338378906,0.0003
22500,44.674991607666016,44.64714431762695,39.753623962402344,53.07111358642578,0.0003
22600,43.88877487182617,43.86189651489258,38.891021728515625,50.701499938964844,0.0003
22700,42.014827728271484,41.98567199707031,40.972503662109375,56.21653747558594,0.0003
22800,45.506080627441406,45.47471237182617,42.19746398925781,62.35415267944336,0.0003
22900,39.3794059753418,39.35306930541992,35.77449035644531,52.013893127441406,0.0003
23000,44.09584045410156,44.06711196899414,37.68806457519531,58.07170486450195,0.0003
23100,58.67262649536133,58.64591598510742,37.6549072265625,51.38144302368164,0.0003
23200,40.36224365234375,40.33325958251953,38.47574234008789,58.13050079345703,0.0003
23300,45.5477294921875,45.5175666809082,41.4517936706543,59.095787048339844,0.0003
23400,33.050296783447266,33.022987365722656,37.60692596435547,53.420143127441406,0.0003
23500,43.495235443115234,43.46553039550781,40.82236099243164,58.20418167114258,0.0003
23600,33.181392669677734,33.153900146484375,38.6099853515625,53.042022705078125,0.0003
23700,45.93608093261719,45.908321380615234,38.67508316040039,53.846031188964844,0.0003
23800,24.896957397460938,24.8696346282959,38.122406005859375,52.954071044921875,0.0003
23900,41.21538543701172,41.188846588134766,37.38881301879883,51.08314514160156,0.0003
24000,46.337188720703125,46.30980682373047,38.34221649169922,52.93494415283203,0.0003
24100,82.20755767822266,82.18103790283203,35.71942901611328,52.66328430175781,0.0003
24200,40.71848678588867,40.689414978027344,38.95719528198242,57.951019287109375,0.0003
24300,49.54008865356445,49.50996398925781,39.929107666015625,60.483680725097656,0.0003
24400,22.899471282958984,22.86922836303711,41.6746711730957,59.1331672668457,0.0003
24500,31.72281837463379,31.69403076171875,38.903480529785156,57.05365753173828,0.0003
24600,63.660152435302734,63.63011169433594,41.125816345214844,59.009910583496094,0.0003
24700,36.9047737121582,36.87346267700195,42.98622131347656,61.38282012939453,0.0003
24800,54.9302978515625,54.89984893798828,41.14021301269531,60.363563537597656,0.0003
24900,49.29755783081055,49.26885986328125,39.74798583984375,55.912132263183594,0.0003
25000,42.78248596191406,42.75453186035156,37.580162048339844,55.609031677246094,0.0003
