step,total,ranking,flops_q,flops_d,lambda
9300,16.30875587463379,15.911312103271484,9.363554000854492,33.372314453125,0.009300000000000001
9400,14.13741397857666,13.630977630615234,8.499682426452637,45.37657165527344,0.0094
9500,10.63171672821045,10.25970458984375,8.37983226776123,30.779396057128906,0.0095
9600,26.773717880249023,26.37377166748047,6.665764331817627,34.995262145996094,0.0096
9700,15.593173027038574,15.221479415893555,7.302882194519043,31.016050338745117,0.0097
9800,16.081554412841797,15.834415435791016,6.354114532470703,18.864192962646484,0.0098
9900,12.863730430603027,12.54902458190918,6.706218719482422,25.08218002319336,0.0099
10000,5.406155109405518,5.079608917236328,5.8676676750183105,26.786964416503906,0.01
10100,8.484896659851074,8.135513305664062,6.036215782165527,28.902193069458008,0.01
10200,12.056933403015137,11.734952926635742,6.037796974182129,26.160276412963867,0.01
10300,14.859390258789062,14.499421119689941,5.471115589141846,30.525772094726562,0.01
10400,8.239700317382812,7.948248863220215,5.5922040939331055,23.552907943725586,0.01
10500,7.255108833312988,6.986351490020752,5.241508960723877,21.634265899658203,0.01
10600,14.041241645812988,13.791223526000977,4.741029739379883,20.260791778564453,0.01
10700,13.547911643981934,13.271438598632812,4.618005752563477,23.029340744018555,0.01
10800,12.641345024108887,12.401039123535156,5.006086826324463,19.024463653564453,0.01
10900,10.060084342956543,9.800451278686523,5.468049049377441,20.495269775390625,0.01
11000,12.994048118591309,12.630562782287598,5.797142028808594,30.55142593383789,0.01
11100,16.655649185180664,16.32545280456543,5.65444278717041,27.365142822265625,0.01
11200,9.301423072814941,8.936704635620117,6.343835830688477,30.127979278564453,0.01
11300,6.290843963623047,6.004344940185547,5.607329368591309,23.042598724365234,0.01
11400,10.858170509338379,10.528273582458496,4.858071327209473,28.13153839111328,0.01
11500,9.155583381652832,8.885015487670898,5.273689270019531,21.783084869384766,0.01
11600,16.843528747558594,16.52016830444336,5.915208339691162,26.42085075378418,0.01
11700,10.200143814086914,9.92706298828125,4.82780122756958,22.480323791503906,0.01
11800,25.72784423828125,25.47760009765625,4.67791223526001,20.346431732177734,0.01
11900,12.866096496582031,12.520223617553711,5.5182881355285645,29.069049835205078,0.01
12000,8.92420482635498,8.57396125793457,5.484040260314941,29.540319442749023,0.01
12100,9.180204391479492,8.918829917907715,5.421818256378174,20.715627670288086,0.01
12200,9.582874298095703,9.247708320617676,4.885859489440918,28.630741119384766,0.01
12300,18.26409912109375,17.928024291992188,5.774988651275635,27.832420349121094,0.01
12400,8.884994506835938,8.627500534057617,4.002842903137207,21.746498107910156,0.01
12500,13.854280471801758,13.543096542358398,4.849608421325684,26.268787384033203,0.01
12600,9.000553131103516,8.662761688232422,5.413884162902832,28.365272521972656,0.01
12700,14.704663276672363,14.317732810974121,6.441906452178955,32.25115966796875,0.01
12800,8.811944007873535,8.536855697631836,5.3136444091796875,22.195114135742188,0.01
12900,12.001659393310547,11.751876831054688,4.903779983520508,20.074459075927734,0.01
13000,13.104132652282715,12.817936897277832,5.238992214202881,23.380565643310547,0.01
13100,15.473337173461914,15.211992263793945,4.853130340576172,21.281299591064453,0.01
13200,12.756651878356934,12.517632484436035,4.762911796569824,19.138967514038086,0.01
13300,8.57603931427002,8.297239303588867,4.438803672790527,23.441207885742188,0.01
13400,5.384532928466797,5.069729804992676,4.701702117919922,26.77859878540039,0.01
13500,9.227706909179688,8.92831039428711,4.900245666503906,25.039403915405273,0.01
13600,7.190730094909668,6.866305351257324,5.074382781982422,27.368064880371094,0.01
13700,10.112262725830078,9.88553237915039,4.053004741668701,18.61997413635254,0.01
13800,10.231202125549316,9.90986442565918,4.971625328063965,27.162208557128906,0.01
13900,10.280539512634277,10.024337768554688,4.330468654632568,21.289710998535156,0.01
14000,6.924410820007324,6.651218414306641,4.528675079345703,22.790569305419922,0.01
14100,9.5131254196167,9.221016883850098,4.468117713928223,24.742721557617188,0.01
14200,5.599619388580322,5.268433570861816,4.688066005706787,28.430511474609375,0.01
14300,14.56837272644043,14.3104248046875,4.50904655456543,21.285747528076172,0.01
14400,9.937210083007812,9.657821655273438,4.649056434631348,23.289730072021484,0.01
14500,19.379310607910156,19.117822647094727,3.736967086791992,22.41190528869629,0.01
14600,7.6272783279418945,7.374903678894043,4.079866409301758,21.157583236694336,0.01
14700,11.255411148071289,10.89824104309082,4.982227325439453,30.73486328125,0.01
14800,7.996633052825928,7.728508472442627,3.570863723754883,23.241594314575195,0.01
14900,7.838637828826904,7.541750431060791,4.769764423370361,24.919002532958984,0.01
15000,9.27940845489502,8.951055526733398,4.4087018966674805,28.426593780517578,0.01
15100,22.007537841796875,21.73528289794922,4.5599541664123535,22.665550231933594,0.01
15200,8.314249992370605,8.014244079589844,4.753006935119629,25.247583389282227,0.01
15300,10.579105377197266,10.306023597717285,4.1977362632751465,23.1104793548584,0.01
15400,9.360204696655273,9.016347885131836,4.596832275390625,29.788921356201172,0.01
15500,5.657631874084473,5.353278160095215,4.695268154144287,25.740123748779297,0.01
15600,10.604287147521973,10.399843215942383,3.9585258960723877,16.485885620117188,0.01
15700,10.046866416931152,9.80308723449707,3.9763097763061523,20.40161895751953,0.01
15800,12.013670921325684,11.742238998413086,4.512491703033447,22.63068389892578,0.01
15900,12.013321876525879,11.749807357788086,4.17230224609375,22.179086685180664,0.01
16000,10.146732330322266,9.908885955810547,4.745241165161133,19.039478302001953,0.01
16100,8.533577919006348,8.298713684082031,3.4279911518096924,20.058452606201172,0.01
16200,10.221940040588379,9.92176628112793,4.678290843963623,25.339162826538086,0.01
16300,13.656765937805176,13.421537399291992,3.6906962394714355,19.83218002319336,0.01
16400,13.073420524597168,12.845020294189453,4.319989204406738,18.520069122314453,0.01
16500,9.569112777709961,9.31041145324707,3.694546699523926,22.175596237182617,0.01
16600,9.333602905273438,9.068228721618652,4.938545227050781,21.598873138427734,0.01
16700,9.850748062133789,9.582298278808594,4.762973785400391,22.082088470458984,0.01
16800,12.446834564208984,12.188400268554688,3.8702406883239746,21.97318458557129,0.01
16900,6.219529151916504,5.98130464553833,4.111307144165039,19.71114730834961,0.01
17000,13.084996223449707,12.78586196899414,4.190774917602539,25.72271728515625,0.01
17100,12.447999954223633,12.171968460083008,4.546864032745361,23.056278228759766,0.01
17200,12.758665084838867,12.475846290588379,4.813319683074951,23.468555450439453,0.01
17300,8.334622383117676,8.093469619750977,4.2124457359313965,19.902780532836914,0.01
17400,12.835419654846191,12.553293228149414,4.638708591461182,23.57398796081543,0.01
17500,7.881122589111328,7.591562747955322,5.375827312469482,23.580154418945312,0.01
17600,11.476312637329102,11.19384479522705,4.459768295288086,23.78705406188965,0.01
17700,9.428841590881348,9.119277954101562,4.124813079833984,26.831527709960938,0.01
17800,7.53530740737915,7.2932305335998535,3.5880398750305176,20.61964988708496,0.01
17900,9.656174659729004,9.425732612609863,4.635690689086914,18.408462524414062,0.01
18000,10.098740577697754,9.872426986694336,4.109956741333008,18.52136993408203,0.01
18100,7.749471664428711,7.472218036651611,3.7753772735595703,23.949989318847656,0.01
18200,7.483640193939209,7.25623893737793,4.07433557510376,18.665796279907227,0.01
18300,11.40321159362793,11.175357818603516,4.133565902709961,18.651769638061523,0.01
18400,8.116267204284668,7.9182586669921875,3.373371124267578,16.427473068237305,0.01
18500,10.795665740966797,10.59024429321289,3.9004979133605957,16.641653060913086,0.01
18600,8.53040885925293,8.313154220581055,4.108575344085693,17.616867065429688,0.01
18700,8.18307113647461,7.926846504211426,3.766780138015747,21.855695724487305,0.01
18800,14.550283432006836,14.319647789001465,4.669568061828613,18.393980026245117,0.01
18900,10.397132873535156,10.119974136352539,4.026522159576416,23.68936538696289,0.01
19000,10.027924537658691,9.786230087280273,3.7261762619018555,20.443225860595703,0.01
19100,12.958210945129395,12.715946197509766,3.7068276405334473,20.51962661743164,0.01
19200,9.497671127319336,9.24806022644043,4.369070053100586,20.592063903808594,0.01
19300,9.589588165283203,9.327591896057129,3.64359712600708,22.556028366088867,0.01
19400,10.060171127319336,9.75391960144043,4.319098472595215,26.30606460571289,0.01
19500,8.717644691467285,8.49101448059082,4.257964611053467,18.40504264831543,0.01
19600,8.437318801879883,8.186090469360352,3.3511853218078613,21.771581649780273,0.01
19700,9.873000144958496,9.60301399230957,3.555452346801758,23.443164825439453,0.01
19800,9.114408493041992,8.85588264465332,4.092071533203125,21.760578155517578,0.01
19900,13.34865951538086,13.091949462890625,3.6441221237182617,22.026905059814453,0.01
20000,14.549718856811523,14.264833450317383,4.844103813171387,23.644453048706055,0.01
20100,9.847799301147461,9.588226318359375,4.079464912414551,21.87786102294922,0.01
20200,12.869985580444336,12.605815887451172,4.165127754211426,22.25177001953125,0.01
20300,9.616362571716309,9.372211456298828,3.6489334106445312,20.766185760498047,0.01
20400,12.979140281677246,12.757394790649414,3.966067314147949,18.208484649658203,0.01
20500,6.882471561431885,6.680823802947998,3.77915096282959,16.3856201171875,0.01
20600,6.514852523803711,6.286150932312012,3.02990460395813,19.84026527404785,0.01
20700,11.267902374267578,11.019153594970703,3.4397900104522705,21.43506622314453,0.01
20800,11.775629043579102,11.559040069580078,4.506649017333984,17.152206420898438,0.01
20900,10.553250312805176,10.343709945678711,3.60333251953125,17.350669860839844,0.01
21000,9.45025634765625,9.243549346923828,3.5541765689849854,17.116519927978516,0.01
21100,7.35964822769165,7.156146049499512,3.888302803039551,16.46187973022461,0.01
21200,8.463443756103516,8.197752952575684,3.8400611877441406,22.728988647460938,0.01
21300,7.580595970153809,7.282343864440918,4.096027374267578,25.729167938232422,0.01
21400,6.729318618774414,6.5398101806640625,4.211505889892578,14.739319801330566,0.01
21500,6.831456661224365,6.5562920570373535,4.144348621368408,23.372119903564453,0.01
21600,6.6907806396484375,6.430482864379883,4.229885101318359,21.799896240234375,0.01
21700,17.032440185546875,16.81200408935547,3.4071924686431885,18.636396408081055,0.01
21800,10.56269645690918,10.257458686828613,4.146554946899414,26.37721061706543,0.01
21900,10.61367416381836,10.311080932617188,4.128296375274658,26.13103485107422,0.01
22000,7.940800666809082,7.681633949279785,3.6123149394989014,22.3043212890625,0.01
22100,7.691717147827148,7.465415954589844,3.902613639831543,18.727497100830078,0.01
22200,13.616158485412598,13.367982864379883,4.194324493408203,20.623207092285156,0.01
22300,13.010442733764648,12.797581672668457,3.9227242469787598,17.363374710083008,0.01
22400,6.243463516235352,6.031049728393555,3.658984422683716,17.58243179321289,0.01
22500,6.6282806396484375,6.393819332122803,3.6668965816497803,19.779247283935547,0.01
22600,8.726262092590332,8.488544464111328,3.744748115539551,20.026935577392578,0.01
22700,9.83138370513916,9.608141899108887,3.7582244873046875,18.565914154052734,0.01
22800,9.239802360534668,8.988879203796387,4.099399566650391,20.99297332763672,0.01
22900,13.240921974182129,13.005966186523438,3.818608283996582,19.67694091796875,0.01
23000,10.859199523925781,10.622445106506348,3.723076820373535,19.952362060546875,0.01
23100,21.371768951416016,21.09028434753418,4.548729419708252,23.59976577758789,0.01
23200,9.518170356750488,9.260526657104492,3.575551986694336,22.188858032226562,0.01
23300,9.033245086669922,8.767473220825195,4.382353782653809,22.194860458374023,0.01
23400,4.693167686462402,4.48307991027832,3.80588698387146,17.202880859375,0.01
23500,10.075654983520508,9.795098304748535,3.69138765335083,24.364242553710938,0.01
23600,8.89822769165039,8.681900024414062,3.5755443572998047,18.05722427368164,0.01
23700,6.760329723358154,6.493930816650391,4.187284469604492,22.45260238647461,0.01
23800,9.18757152557373,8.973285675048828,3.496617317199707,17.931941986083984,0.01
23900,5.758656024932861,5.490319728851318,3.8473129272460938,22.986324310302734,0.01
24000,8.246703147888184,7.963035583496094,4.461846351623535,23.90487289428711,0.01
24100,4.647106170654297,4.4315080642700195,3.8860063552856445,17.673805236816406,0.01
24200,11.3571138381958,11.124982833862305,4.1315531730651855,19.081605911254883,0.01
24300,9.811713218688965,9.555212020874023,3.751729726791382,21.898365020751953,0.01
24400,9.296303749084473,9.047518730163574,3.7323355674743652,21.14623260498047,0.01
24500,5.5667595863342285,5.365821838378906,3.657824993133545,16.43594741821289,0.01
24600,6.9493842124938965,6.732036113739014,3.442052125930786,18.29277992248535,0.01
24700,11.477426528930664,11.216802597045898,3.8508503437042236,22.211559295654297,0.01
24800,7.4341230392456055,7.225365161895752,3.654562473297119,17.221206665039062,0.01
24900,9.334102630615234,9.101064682006836,3.765700340270996,19.538158416748047,0.01
25000,7.782878875732422,7.581238269805908,3.756326675415039,16.40774917602539,0.01
