step,total,ranking,flops_q,flops_d,lambda
7800,10.605525016784668,10.461862564086914,37.75104522705078,146.43125915527344,0.0007800000000000001
7900,16.611591339111328,16.488744735717773,37.12256622314453,118.37920379638672,0.00079
8000,10.803446769714355,10.680831909179688,36.73133850097656,116.53742980957031,0.0008
8100,10.012741088867188,9.8397216796875,36.18252182006836,177.42100524902344,0.0008100000000000001
8200,12.052435874938965,11.934545516967773,34.96046829223633,108.8080825805664,0.00082
8300,18.16064453125,18.0342960357666,34.552947998046875,117.67364501953125,0.00083
8400,6.20089864730835,6.00787353515625,35.57568359375,194.21621704101562,0.00084
8500,8.20248031616211,8.070902824401855,33.928653717041016,120.86888122558594,0.00085
8600,7.982780933380127,7.869428634643555,34.24628448486328,97.5588607788086,0.00086
8700,14.634293556213379,14.453532218933105,34.776611328125,172.99562072753906,0.00087
8800,13.631099700927734,13.504327774047852,33.93904113769531,110.12031555175781,0.00088
8900,9.05597972869873,8.907264709472656,33.41738510131836,133.67807006835938,0.0008900000000000001
9000,12.018586158752441,11.85940933227539,32.946266174316406,143.91668701171875,0.0009000000000000001
9100,9.905179977416992,9.772278785705566,33.84999465942383,112.19554138183594,0.00091
9200,15.830582618713379,15.68795394897461,32.041481018066406,122.9895248413086,0.00092
9300,13.264989852905273,13.126652717590332,32.85749816894531,115.8916015625,0.00093
9400,10.159395217895508,9.997440338134766,32.877235412597656,139.41542053222656,0.00094
9500,9.679325103759766,9.558712005615234,33.301177978515625,93.65990447998047,0.00095
9600,22.091625213623047,21.926429748535156,31.65589141845703,140.42227172851562,0.00096
9700,14.72305679321289,14.583297729492188,33.54048156738281,110.54090118408203,0.0009699999999999999
9800,14.176513671875,14.07152271270752,32.44828796386719,74.6857681274414,0.00098
9900,7.9615349769592285,7.746866226196289,33.082908630371094,183.75430297851562,0.00099
10000,5.544888973236084,5.394154071807861,32.583335876464844,118.1514892578125,0.001
10100,8.092970848083496,7.969900608062744,30.939233779907227,92.13052368164062,0.001
10200,12.017816543579102,11.864068031311035,31.705421447753906,122.04259490966797,0.001
10300,12.077675819396973,11.925703048706055,32.03782272338867,119.93534851074219,0.001
10400,8.707428932189941,8.577756881713867,32.93816375732422,96.73406982421875,0.001
10500,7.654376983642578,7.50119686126709,32.45314025878906,120.72718811035156,0.001
10600,10.391496658325195,10.25967025756836,32.10003662109375,99.726806640625,0.001
10700,10.958230018615723,10.80278205871582,31.28875160217285,124.15861511230469,0.001
10800,9.46477222442627,9.310074806213379,31.54232406616211,123.154296875,0.001
10900,11.721233367919922,11.602136611938477,29.944713592529297,89.15270233154297,0.001
11000,11.400741577148438,11.253852844238281,31.10253143310547,115.78634643554688,0.001
11100,14.991538047790527,14.829941749572754,31.76596450805664,129.83047485351562,0.001
11200,6.861173152923584,6.744781494140625,33.10188293457031,83.28955841064453,0.001
11300,7.147175312042236,7.026648998260498,31.137107849121094,89.38935089111328,0.001
11400,14.257039070129395,14.105388641357422,29.63140296936035,122.01860809326172,0.001
11500,9.281957626342773,9.133482933044434,30.241065979003906,118.23396301269531,0.001
11600,13.647282600402832,13.549619674682617,29.326980590820312,68.33576965332031,0.001
11700,12.586908340454102,12.464744567871094,29.237110137939453,92.92672729492188,0.001
11800,88.80043029785156,88.66336822509766,28.556957244873047,108.50566101074219,0.001
11900,8.928129196166992,8.768271446228027,29.391063690185547,130.46676635742188,0.001
12000,9.306962966918945,9.151957511901855,29.25882339477539,125.74659729003906,0.001
12100,9.25432300567627,9.144909858703613,28.815086364746094,80.59822082519531,0.001
12200,11.643545150756836,11.477169036865234,29.822364807128906,136.55386352539062,0.001
12300,17.628475189208984,17.503047943115234,31.418893814086914,94.00768280029297,0.001
12400,9.044819831848145,8.92838191986084,28.303131103515625,88.13522338867188,0.001
12500,13.279386520385742,13.13906478881836,28.76122283935547,111.56057739257812,0.001
12600,8.789405822753906,8.651616096496582,29.1102237701416,108.67945861816406,0.001
12700,13.09447193145752,12.93648910522461,29.136669158935547,128.846435546875,0.001
12800,9.329818725585938,9.202442169189453,28.793363571166992,98.58367919921875,0.001
12900,10.108406066894531,9.996282577514648,28.028545379638672,84.0952377319336,0.001
13000,15.35073471069336,15.230228424072266,27.59857940673828,92.9079818725586,0.001
13100,15.6427640914917,15.537185668945312,26.204370498657227,79.37446594238281,0.001
13200,11.685636520385742,11.54021167755127,27.296241760253906,118.129150390625,0.001
13300,9.018346786499023,8.883466720581055,28.677364349365234,106.20352935791016,0.001
13400,4.744348049163818,4.617038726806641,28.1864013671875,99.1228256225586,0.001
13500,6.526727199554443,6.4054436683654785,26.48790168762207,94.79586791992188,0.001
13600,8.365107536315918,8.233702659606934,27.126489639282227,104.2783203125,0.001
13700,6.614962577819824,6.5121588706970215,26.514972686767578,76.28854370117188,0.001
13800,9.032025337219238,8.901976585388184,27.37004852294922,102.67790222167969,0.001
13900,12.207362174987793,12.0639066696167,26.231822967529297,117.22398376464844,0.001
14000,6.826098918914795,6.700810432434082,26.790203094482422,98.49836730957031,0.001
14100,8.847491264343262,8.720478057861328,25.10108184814453,101.9122543334961,0.001
14200,9.428193092346191,9.300277709960938,26.214988708496094,101.70040893554688,0.001
14300,10.736299514770508,10.606165885925293,26.559707641601562,103.57355499267578,0.001
14400,9.857681274414062,9.729737281799316,25.68899154663086,102.2547607421875,0.001
14500,14.214445114135742,14.072319030761719,24.983436584472656,117.14225769042969,0.001
14600,8.0361967086792,7.939134120941162,25.186565399169922,71.875732421875,0.001
14700,11.103538513183594,10.974535942077637,27.557409286499023,101.4453125,0.001
14800,11.449164390563965,11.308671951293945,26.366374969482422,114.12590026855469,0.001
14900,9.231895446777344,9.117010116577148,26.842214584350586,88.04317474365234,0.001
15000,14.136831283569336,14.012641906738281,24.85226821899414,99.3376235961914,0.001
15100,24.748687744140625,24.63215446472168,24.355331420898438,92.17890930175781,0.001
15200,8.817506790161133,8.70839786529541,24.62689971923828,84.48192596435547,0.001
15300,6.736359119415283,6.610645771026611,23.31068229675293,102.40269470214844,0.001
15400,11.336701393127441,11.223118782043457,25.94222640991211,87.64112091064453,0.001
15500,6.299942493438721,6.169458389282227,26.39499282836914,104.08906555175781,0.001
15600,9.793164253234863,9.687646865844727,24.435081481933594,81.0824203491211,0.001
15700,11.607983589172363,11.510366439819336,26.04473114013672,71.57266998291016,0.001
15800,12.3152437210083,12.20077133178711,24.806838989257812,89.66517639160156,0.001
15900,13.181007385253906,13.062753677368164,23.833023071289062,94.42078399658203,0.001
16000,13.101308822631836,12.987582206726074,24.21796226501465,89.50871276855469,0.001
16100,10.107361793518066,10.019695281982422,21.14631462097168,66.52003479003906,0.001
16200,10.719215393066406,10.580279350280762,24.095272064208984,114.84033203125,0.001
16300,8.50159740447998,8.385615348815918,23.489727020263672,92.49217224121094,0.001
16400,13.780186653137207,13.69120979309082,23.517818450927734,65.45933532714844,0.001
16500,11.156612396240234,11.049020767211914,22.43085479736328,85.16110229492188,0.001
16600,5.5559234619140625,5.4473876953125,23.019489288330078,85.51639556884766,0.001
16700,7.825408458709717,7.713830471038818,22.75017547607422,88.8274917602539,0.001
16800,14.489180564880371,14.364777565002441,23.53083038330078,100.87188720703125,0.001
16900,7.63396692276001,7.53214168548584,22.442996978759766,79.38260650634766,0.001
17000,13.163615226745605,13.036291122436523,22.908985137939453,104.41524505615234,0.001
17100,11.593242645263672,11.477814674377441,24.16792869567871,91.26016998291016,0.001
17200,14.7244291305542,14.623771667480469,22.971805572509766,77.68527221679688,0.001
17300,8.299297332763672,8.180204391479492,22.432748794555664,96.6602783203125,0.001
17400,10.162872314453125,10.056153297424316,23.207321166992188,83.51119232177734,0.001
17500,8.303813934326172,8.198760986328125,24.82634925842285,80.2264175415039,0.001
17600,9.798921585083008,9.6818208694458,22.98747444152832,94.11337280273438,0.001
17700,6.824147701263428,6.687664985656738,23.003604888916016,113.47917938232422,0.001
17800,6.276281833648682,6.180769920349121,21.617868423461914,73.89423370361328,0.001
17900,15.849531173706055,15.764354705810547,23.140092849731445,62.0363883972168,0.001
18000,9.93439769744873,9.835977554321289,20.668617248535156,77.75072479248047,0.001
18100,8.608644485473633,8.474092483520508,20.076730728149414,114.47537994384766,0.001
18200,7.429753303527832,7.315057754516602,21.38106918334961,93.31462097167969,0.001
18300,10.046658515930176,9.946288108825684,21.247150421142578,79.12309265136719,0.001
18400,6.470041275024414,6.353649139404297,21.3378963470459,95.05404663085938,0.001
18500,11.189044952392578,11.099882125854492,21.20294952392578,67.95940399169922,0.001
18600,8.0211181640625,7.917674541473389,22.98125457763672,80.46222686767578,0.001
18700,7.9384989738464355,7.781691551208496,21.102012634277344,135.7056121826172,0.001
18800,10.09414291381836,9.990986824035645,22.131250381469727,81.0253677368164,0.001
18900,9.233902931213379,9.138532638549805,21.07733154296875,74.29322052001953,0.001
19000,8.945256233215332,8.842049598693848,21.216083526611328,81.98979187011719,0.001
19100,12.679482460021973,12.579198837280273,19.652807235717773,80.63164520263672,0.001
19200,14.286757469177246,14.187707901000977,21.189693450927734,77.86007690429688,0.001
19300,9.749476432800293,9.662233352661133,19.794235229492188,67.44884490966797,0.001
19400,8.978433609008789,8.858831405639648,20.741519927978516,98.86068725585938,0.001
19500,8.098047256469727,8.013383865356445,22.551380157470703,62.112220764160156,0.001
19600,10.697196960449219,10.57894229888916,21.167613983154297,97.08724212646484,0.001
19700,11.212592124938965,11.085232734680176,21.798431396484375,105.5616226196289,0.001
19800,7.678023815155029,7.545041561126709,21.105087280273438,111.87706756591797,0.001
19900,13.328032493591309,13.21627426147461,19.76039695739746,91.99856567382812,0.001
20000,10.883495330810547,10.789838790893555,21.385787963867188,72.27003479003906,0.001
20100,11.130751609802246,11.008426666259766,20.437664031982422,101.88774108886719,0.001
20200,8.043747901916504,7.942115783691406,20.681434631347656,80.95050811767578,0.001
20300,9.344657897949219,9.228777885437012,19.739274978637695,96.14126586914062,0.001
20400,8.776885032653809,8.678592681884766,20.391082763671875,77.90080261230469,0.001
20500,8.758465766906738,8.652984619140625,21.276214599609375,84.20465087890625,0.001
20600,8.694830894470215,8.60037899017334,19.026996612548828,75.42489624023438,0.001
20700,16.121946334838867,16.017805099487305,20.115034103393555,84.02560424804688,0.001
20800,12.801283836364746,12.71585464477539,20.80299949645996,64.62560272216797,0.001
20900,9.96397590637207,9.86538314819336,19.594100952148438,78.99867248535156,0.001
21000,9.56440544128418,9.459213256835938,21.00859832763672,84.18400573730469,0.001
21100,7.582311630249023,7.504627704620361,20.685657501220703,56.998291015625,0.001
21200,9.412302017211914,9.290614128112793,20.277328491210938,101.41122436523438,0.001
21300,6.544455528259277,6.440736293792725,21.33527183532715,82.38409423828125,0.001
21400,7.057559967041016,6.967014312744141,20.81973648071289,69.72599792480469,0.001
21500,7.513419151306152,7.399499893188477,21.959604263305664,91.95948791503906,0.001
21600,6.238743305206299,6.145192623138428,20.863658905029297,72.68701934814453,0.001
21700,16.434995651245117,16.345829010009766,20.656436920166016,68.51060485839844,0.001
21800,9.751087188720703,9.65017318725586,18.98458480834961,81.92963409423828,0.001
21900,12.937209129333496,12.843993186950684,18.790969848632812,74.42460632324219,0.001
22000,9.932361602783203,9.837488174438477,20.475828170776367,74.39801025390625,0.001
22100,9.205180168151855,9.104933738708496,19.951215744018555,80.29540252685547,0.001
22200,11.130321502685547,11.010159492492676,21.783449172973633,98.37844848632812,0.001
22300,11.786392211914062,11.699380874633789,21.25796127319336,65.75318908691406,0.001
22400,7.273660182952881,7.155670166015625,19.758235931396484,98.2319107055664,0.001
22500,5.9321441650390625,5.848505973815918,19.764991760253906,63.87325668334961,0.001
22600,4.610219955444336,4.5075507164001465,19.055898666381836,83.613525390625,0.001
22700,6.562290191650391,6.475668430328369,20.07735824584961,66.54476165771484,0.001
22800,10.40354061126709,10.304523468017578,20.589611053466797,78.42694091796875,0.001
22900,13.421172142028809,13.299941062927246,19.654258728027344,101.57638549804688,0.001
23000,8.592394828796387,8.483257293701172,17.786346435546875,91.3510513305664,0.001
23100,20.26424217224121,20.143531799316406,20.118541717529297,100.59114837646484,0.001
23200,9.12335205078125,8.983960151672363,19.201454162597656,120.19041442871094,0.001
23300,11.00525951385498,10.905481338500977,21.063716888427734,78.71453857421875,0.001
23400,7.2179694175720215,7.129335880279541,19.887968063354492,68.74539184570312,0.001
23500,11.529203414916992,11.407320022583008,18.980236053466797,102.90354919433594,0.001
23600,11.261165618896484,11.17910099029541,18.596385955810547,63.4676513671875,0.001
23700,7.802842140197754,7.7050299644470215,19.767528533935547,78.04441833496094,0.001
23800,7.939010143280029,7.841518402099609,19.766250610351562,77.7253646850586,0.001
23900,6.464716911315918,6.364096164703369,19.919334411621094,80.70121765136719,0.001
24000,7.121767044067383,7.0039448738098145,19.596805572509766,98.2257308959961,0.001
24100,10.625723838806152,10.540898323059082,17.83281707763672,66.9931640625,0.001
24200,15.557817459106445,15.473877906799316,19.591293334960938,64.34815216064453,0.001
24300,6.821101665496826,6.728475570678711,19.64377212524414,72.98248291015625,0.001
24400,7.898701190948486,7.801552772521973,18.1015682220459,79.0467300415039,0.001
24500,7.350996494293213,7.252244472503662,20.668987274169922,78.08287048339844,0.001
24600,9.785411834716797,9.681358337402344,18.373802185058594,85.68046569824219,0.001
24700,7.710756301879883,7.609667778015137,19.562625885009766,81.52590942382812,0.001
24800,6.7587127685546875,6.657779693603516,18.510887145996094,82.42234802246094,0.001
24900,8.173831939697266,8.08407211303711,17.760196685791016,71.99922943115234,0.001
25000,9.666340827941895,9.579952239990234,18.518165588378906,67.86990356445312,0.001
