step,total,ranking,flops_q,flops_d,lambda
5100,7.957086563110352,7.912750244140625,44.42102813720703,245.3597412109375,0.00015299999999999998
5200,14.112561225891113,14.063343048095703,45.09954071044922,270.401123046875,0.000156
5300,11.189460754394531,11.160137176513672,43.40873718261719,141.0191650390625,0.000159
5400,11.537408828735352,11.505646705627441,43.798439025878906,152.26187133789062,0.000162
5500,14.396388053894043,14.364248275756836,43.83642578125,150.9518280029297,0.000165
5600,11.087130546569824,11.051305770874023,44.710506439208984,168.53367614746094,0.000168
5700,11.88022518157959,11.849421501159668,44.93572235107422,135.20535278320312,0.00017099999999999998
5800,14.447599411010742,14.411043167114258,44.931541442871094,165.15855407714844,0.00017399999999999997
5900,13.100337982177734,13.064395904541016,43.92527770996094,159.14199829101562,0.00017699999999999997
6000,11.885616302490234,11.842256546020508,43.620365142822266,197.26748657226562,0.00017999999999999998
6100,13.60027027130127,13.554454803466797,42.480201721191406,207.87631225585938,0.00018299999999999998
6200,13.890031814575195,13.855341911315918,45.20444869995117,141.301513671875,0.000186
6300,11.719398498535156,11.675101280212402,44.949058532714844,189.42828369140625,0.00018899999999999999
6400,15.775070190429688,15.734654426574707,44.785430908203125,165.7174072265625,0.00019199999999999998
6500,16.080150604248047,16.025875091552734,43.11922836303711,235.2158660888672,0.000195
6600,12.526384353637695,12.49338150024414,41.56269836425781,125.12147521972656,0.000198
6700,15.198891639709473,15.165700912475586,42.79460525512695,122.33070373535156,0.000201
6800,9.419028282165527,9.378488540649414,42.13384246826172,156.58840942382812,0.000204
6900,13.570451736450195,13.531627655029297,42.56053924560547,144.99539184570312,0.00020699999999999996
7000,11.612579345703125,11.568094253540039,40.9996223449707,170.834228515625,0.00020999999999999998
7100,17.574615478515625,17.530092239379883,41.65497970581055,167.3688507080078,0.00021299999999999997
7200,15.974053382873535,15.940378189086914,43.21150207519531,112.69047546386719,0.00021599999999999996
7300,15.601868629455566,15.553678512573242,41.409820556640625,178.6390380859375,0.00021899999999999998
7400,18.025959014892578,17.980670928955078,45.70006561279297,158.2994384765625,0.00022199999999999998
7500,10.802217483520508,10.75780200958252,40.029056549072266,157.37435913085938,0.000225
7600,7.51986026763916,7.463135719299316,39.883270263671875,208.90939331054688,0.00022799999999999999
7700,7.753389358520508,7.710268974304199,40.527889251708984,146.14077758789062,0.00023099999999999998
7800,10.76956844329834,10.72236442565918,42.258514404296875,159.468017578125,0.000234
7900,15.342089653015137,15.288918495178223,41.47975158691406,182.8739776611328,0.000237
8000,9.53680419921875,9.496816635131836,41.71900939941406,124.8953857421875,0.00023999999999999998
8100,8.807242393493652,8.7476806640625,41.25071716308594,203.85784912109375,0.000243
8200,15.903035163879395,15.860372543334961,41.44725799560547,131.980712890625,0.00024599999999999996
8300,14.325569152832031,14.27560806274414,40.89607620239258,159.75193786621094,0.000249
8400,7.411075115203857,7.345564842224121,42.22611618041992,217.7341766357422,0.00025199999999999995
8500,6.112059593200684,6.058070182800293,39.549102783203125,172.17385864257812,0.00025499999999999996
8600,8.186704635620117,8.141942977905273,39.72119903564453,133.77200317382812,0.000258
8700,12.252114295959473,12.197617530822754,39.340858459472656,169.45623779296875,0.000261
8800,12.018280982971191,11.968914985656738,41.04521179199219,145.9474334716797,0.00026399999999999997
8900,6.0477142333984375,5.990728855133057,40.13650131225586,173.29257202148438,0.000267
9000,12.176056861877441,12.116355895996094,41.20091247558594,179.91098022460938,0.00027
9100,6.844635486602783,6.804746627807617,40.8983268737793,105.21452331542969,0.00027299999999999997
9200,15.1515531539917,15.081830978393555,37.899017333984375,214.71832275390625,0.000276
9300,14.40302848815918,14.347780227661133,39.39324951171875,158.62820434570312,0.000279
9400,10.342108726501465,10.279097557067871,40.33641815185547,183.10728454589844,0.00028199999999999997
9500,9.171622276306152,9.12211799621582,38.971553802490234,134.73025512695312,0.000285
9600,20.407175064086914,20.34569549560547,37.87199783325195,175.60304260253906,0.00028799999999999995
9700,12.24891185760498,12.182792663574219,39.07461166381836,188.13949584960938,0.00029099999999999997
9800,16.531373977661133,16.480356216430664,37.458213806152344,136.07020568847656,0.000294
9900,11.043100357055664,10.961164474487305,38.58905792236328,237.2880401611328,0.00029699999999999996
10000,9.307125091552734,9.242752075195312,37.41075134277344,177.1673583984375,0.0003
10100,6.0729522705078125,6.015986442565918,38.145198822021484,151.7400360107422,0.0003
10200,13.079325675964355,13.006144523620605,37.25666809082031,206.6792449951172,0.0003
10300,11.534416198730469,11.475597381591797,36.69428253173828,159.36911010742188,0.0003
10400,7.657998085021973,7.612861633300781,37.246944427490234,113.20684814453125,0.0003
10500,9.526110649108887,9.480384826660156,37.11606979370117,115.30232238769531,0.0003
10600,11.955876350402832,11.909786224365234,37.164329528808594,116.47029113769531,0.0003
10700,8.980802536010742,8.936834335327148,37.287750244140625,109.271728515625,0.0003
10800,8.521714210510254,8.46959114074707,37.36782455444336,136.37460327148438,0.0003
10900,8.894586563110352,8.843364715576172,37.49114990234375,133.2489013671875,0.0003
11000,13.84282112121582,13.793010711669922,36.64518737792969,129.38662719726562,0.0003
11100,21.712472915649414,21.651966094970703,37.523536682128906,164.1681365966797,0.0003
11200,6.974812984466553,6.928186893463135,38.631813049316406,116.78785705566406,0.0003
11300,4.925281524658203,4.878859519958496,38.36967086791992,116.36997985839844,0.0003
11400,14.829312324523926,14.774663925170898,37.76041793823242,144.40078735351562,0.0003
11500,10.765396118164062,10.702610969543457,39.41953659057617,169.86624145507812,0.0003
11600,13.405920028686523,13.355344772338867,39.626121520996094,128.95892333984375,0.0003
11700,14.639961242675781,14.599699020385742,38.29505920410156,95.91133117675781,0.0003
11800,52.55913543701172,52.50356674194336,37.98448944091797,147.2438201904297,0.0003
11900,13.0202054977417,12.946134567260742,39.37911605834961,207.522216796875,0.0003
12000,11.19814395904541,11.124950408935547,39.59101867675781,204.38734436035156,0.0003
12100,8.214957237243652,8.163796424865723,38.520408630371094,132.017333984375,0.0003
12200,8.790082931518555,8.732433319091797,38.68939208984375,153.47573852539062,0.0003
12300,20.86613655090332,20.811555862426758,38.685325622558594,143.25082397460938,0.0003
12400,10.140230178833008,10.083650588989258,37.25330352783203,151.3451690673828,0.0003
12500,14.760066986083984,14.699577331542969,37.748924255371094,163.881591796875,0.0003
12600,7.247347831726074,7.192197322845459,38.42729949951172,145.40907287597656,0.0003
12700,14.745179176330566,14.680618286132812,38.655975341796875,176.547607421875,0.0003
12800,11.828804969787598,11.77340316772461,38.454376220703125,146.21678161621094,0.0003
12900,9.449318885803223,9.391006469726562,38.04936599731445,156.32701110839844,0.0003
13000,14.120975494384766,14.065901756286621,37.076263427734375,146.50477600097656,0.0003
13100,17.020599365234375,16.960712432861328,36.58997344970703,163.03436279296875,0.0003
13200,12.661788940429688,12.61484146118164,37.991493225097656,118.50044250488281,0.0003
13300,8.060482025146484,8.002701759338379,38.467445373535156,154.13124084472656,0.0003
13400,6.801440238952637,6.7121782302856445,38.99650573730469,258.5441589355469,0.0003
13500,6.318306922912598,6.257292747497559,39.25236129760742,164.12925720214844,0.0003
13600,7.675264358520508,7.6201677322387695,38.40229034423828,145.25184631347656,0.0003
13700,5.221464157104492,5.173043727874756,36.511070251464844,124.8897705078125,0.0003
13800,11.3084716796875,11.25127124786377,37.376251220703125,153.29095458984375,0.0003
13900,10.534790992736816,10.482717514038086,37.72294616699219,135.8526153564453,0.0003
14000,10.382221221923828,10.314208984375,38.398719787597656,188.31004333496094,0.0003
14100,9.110101699829102,9.033496856689453,37.47438049316406,217.87503051757812,0.0003
14200,6.268100261688232,6.176248550415039,37.166263580322266,269.0064697265625,0.0003
14300,13.608358383178711,13.553539276123047,38.01416778564453,144.71844482421875,0.0003
14400,12.867080688476562,12.782571792602539,38.71049499511719,242.986572265625,0.0003
14500,18.050968170166016,17.98250961303711,36.18867874145508,192.00448608398438,0.0003
14600,8.280730247497559,8.231161117553711,37.24010467529297,127.98793029785156,0.0003
14700,9.782073974609375,9.718704223632812,37.10902404785156,174.12582397460938,0.0003
14800,12.325989723205566,12.263273239135742,36.80623245239258,172.24844360351562,0.0003
14900,8.438161849975586,8.381664276123047,37.18604278564453,151.13912963867188,0.0003
15000,13.283134460449219,13.23068904876709,36.11076354980469,138.70989990234375,0.0003
15100,17.83526611328125,17.783000946044922,36.888893127441406,137.3322296142578,0.0003
15200,8.441515922546387,8.38858699798584,36.3827018737793,140.04855346679688,0.0003
15300,7.378772735595703,7.321805953979492,36.18102264404297,153.7083740234375,0.0003
15400,10.091876983642578,10.031954765319824,38.18054962158203,161.55770874023438,0.0003
15500,5.513679027557373,5.444843769073486,38.172630310058594,191.27783203125,0.0003
15600,9.18798828125,9.142228126525879,34.5683479309082,117.96638488769531,0.0003
15700,9.997214317321777,9.95274543762207,37.311378479003906,110.91902160644531,0.0003
15800,14.030073165893555,13.983169555664062,36.344764709472656,119.9996566772461,0.0003
15900,8.500373840332031,8.436675071716309,36.54832458496094,175.78280639648438,0.0003
16000,8.750155448913574,8.701648712158203,36.083736419677734,125.60401916503906,0.0003
16100,9.534891128540039,9.483293533325195,33.961387634277344,138.0305938720703,0.0003
16200,8.277093887329102,8.2196044921875,37.86637878417969,153.76409912109375,0.0003
16300,11.067811012268066,11.007749557495117,36.41896057128906,163.78567504882812,0.0003
16400,12.747966766357422,12.682600975036621,36.275726318359375,181.61068725585938,0.0003
16500,11.807543754577637,11.748775482177734,35.179752349853516,160.71192932128906,0.0003
16600,10.487445831298828,10.430932998657227,35.57499694824219,152.79953002929688,0.0003
16700,9.395109176635742,9.322778701782227,36.987632751464844,204.11575317382812,0.0003
16800,12.54404067993164,12.480018615722656,37.140113830566406,176.2676239013672,0.0003
16900,11.388489723205566,11.322124481201172,35.618797302246094,185.59732055664062,0.0003
17000,10.659717559814453,10.610033988952637,35.62582778930664,129.98468017578125,0.0003
17100,14.178364753723145,14.111703872680664,37.12114334106445,185.08367919921875,0.0003
17200,11.75844955444336,11.695491790771484,36.41105651855469,173.44833374023438,0.0003
17300,10.604691505432129,10.544889450073242,35.089454650878906,164.25218200683594,0.0003
17400,5.525533199310303,5.472272872924805,36.21213150024414,141.32211303710938,0.0003
17500,7.239838600158691,7.179352283477783,37.29545593261719,164.32608032226562,0.0003
17600,9.846086502075195,9.794759750366211,35.68532180786133,135.40391540527344,0.0003
17700,7.994397163391113,7.936720848083496,35.96876525878906,156.284912109375,0.0003
17800,9.644991874694824,9.588258743286133,36.380828857421875,152.7301788330078,0.0003
17900,14.807209968566895,14.768245697021484,37.57402801513672,92.30757141113281,0.0003
18000,8.312254905700684,8.267539978027344,35.56562805175781,113.48365783691406,0.0003
18100,6.006660461425781,5.938719272613525,35.580543518066406,190.89102172851562,0.0003
18200,10.032825469970703,9.9773588180542,36.09354019165039,148.79653930664062,0.0003
18300,13.837804794311523,13.768709182739258,36.938804626464844,193.3787078857422,0.0003
18400,4.634551048278809,4.554727077484131,34.27477264404297,231.8050994873047,0.0003
18500,11.97393798828125,11.930601119995117,33.929771423339844,110.52719116210938,0.0003
18600,10.449758529663086,10.391838073730469,35.5610237121582,157.50625610351562,0.0003
18700,8.831440925598145,8.773611068725586,34.9385986328125,157.82720947265625,0.0003
18800,9.99948501586914,9.940006256103516,34.73278045654297,163.5302734375,0.0003
18900,12.296737670898438,12.24884033203125,34.1833381652832,125.474365234375,0.0003
19000,6.105763912200928,6.046625137329102,34.33248519897461,162.79635620117188,0.0003
19100,12.930288314819336,12.87468147277832,34.253875732421875,151.10333251953125,0.0003
19200,10.785030364990234,10.73098373413086,34.952125549316406,145.2027130126953,0.0003
19300,10.287588119506836,10.22279167175293,34.641204833984375,181.34799194335938,0.0003
19400,8.543821334838867,8.465712547302246,35.91535949707031,224.44595336914062,0.0003
19500,7.081333637237549,7.033000946044922,35.14974594116211,125.95994567871094,0.0003
19600,6.042809963226318,5.962263584136963,33.95042037963867,234.53634643554688,0.0003
19700,11.501832008361816,11.433568954467773,34.94397735595703,192.60113525390625,0.0003
19800,9.372709274291992,9.311301231384277,34.35209655761719,170.34146118164062,0.0003
19900,10.238653182983398,10.180489540100098,32.89494705200195,160.98345947265625,0.0003
20000,14.11720085144043,14.068086624145508,35.897979736328125,127.81304931640625,0.0003
20100,8.07455825805664,8.013758659362793,34.867393493652344,167.79751586914062,0.0003
20200,15.24757194519043,15.191330909729004,33.678871154785156,153.79290771484375,0.0003
20300,11.406426429748535,11.35531234741211,33.44379425048828,136.93557739257812,0.0003
20400,6.851851940155029,6.802791595458984,34.66095733642578,128.87368774414062,0.0003
20500,10.58617115020752,10.536733627319336,34.600685119628906,130.19143676757812,0.0003
20600,6.576814651489258,6.524832725524902,32.538848876953125,140.73304748535156,0.0003
20700,10.865013122558594,10.814943313598633,32.74315643310547,134.15557861328125,0.0003
20800,13.155552864074707,13.10578441619873,34.228782653808594,131.66598510742188,0.0003
20900,12.901538848876953,12.848226547241211,33.43012619018555,144.27877807617188,0.0003
21000,8.51590347290039,8.469964981079102,33.30437469482422,119.8238525390625,0.0003
21100,8.068946838378906,8.025529861450195,35.399940490722656,109.32369995117188,0.0003
21200,11.909185409545898,11.858434677124023,34.36801528930664,134.801513671875,0.0003
21300,11.09326171875,11.039734840393066,33.73558044433594,144.6873016357422,0.0003
21400,6.12578010559082,6.071335792541504,35.01793670654297,146.46343994140625,0.0003
21500,7.979763984680176,7.9091267585754395,33.95988845825195,201.49676513671875,0.0003
21600,6.07676887512207,6.018420219421387,33.175968170166016,161.31930541992188,0.0003
21700,18.076183319091797,18.023841857910156,33.17884826660156,141.29049682617188,0.0003
21800,8.715140342712402,8.656928062438965,31.634984970092773,162.404052734375,0.0003
21900,11.221309661865234,11.152219772338867,31.562103271484375,198.73721313476562,0.0003
22000,11.834985733032227,11.785110473632812,31.927797317504883,134.32113647460938,0.0003
22100,8.418944358825684,8.369054794311523,31.775646209716797,134.52212524414062,0.0003
22200,10.435262680053711,10.380926132202148,32.10953140258789,149.01182556152344,0.0003
22300,10.741708755493164,10.688395500183105,32.801395416259766,144.9110565185547,0.0003
22400,5.375873565673828,5.317525863647461,32.151824951171875,162.34072875976562,0.0003
22500,6.205766201019287,6.160168647766113,33.4837646484375,118.50908660888672,0.0003
22600,7.681941986083984,7.633081912994385,32.5756950378418,130.2914581298828,0.0003
22700,8.426051139831543,8.38163948059082,33.605743408203125,114.43561553955078,0.0003
22800,14.086194038391113,14.02326774597168,34.267616271972656,175.48654174804688,0.0003
22900,13.641698837280273,13.570890426635742,32.70615005493164,203.32342529296875,0.0003
23000,8.582228660583496,8.532605171203613,32.68927764892578,132.72378540039062,0.0003
23100,18.273727416992188,18.202598571777344,34.43892288208008,202.6557159423828,0.0003
23200,9.411502838134766,9.345880508422852,32.23570251464844,186.50718688964844,0.0003
23300,9.675375938415527,9.621821403503418,33.245140075683594,145.27099609375,0.0003
23400,5.670187950134277,5.615969657897949,32.10109329223633,148.6270294189453,0.0003
23500,11.448739051818848,11.393867492675781,30.61123275756836,152.29501342773438,0.0003
23600,12.536308288574219,12.488450050354004,31.662446975708008,127.86412048339844,0.0003
23700,7.344570159912109,7.2935991287231445,32.788787841796875,137.11383056640625,0.0003
23800,7.653796195983887,7.6142191886901855,30.52383041381836,101.39981079101562,0.0003
23900,8.89130687713623,8.837396621704102,31.817495346069336,147.88278198242188,0.0003
24000,6.739638805389404,6.672501087188721,31.943714141845703,191.84902954101562,0.0003
24100,7.30592679977417,7.256862640380859,31.099445343017578,132.44761657714844,0.0003
24200,12.38750171661377,12.329509735107422,33.389774322509766,159.91622924804688,0.0003
24300,6.060783386230469,6.0076189041137695,32.84851837158203,144.3651580810547,0.0003
24400,9.376416206359863,9.324031829833984,31.931568145751953,142.68104553222656,0.0003
24500,5.784383773803711,5.730752944946289,33.107818603515625,145.66156005859375,0.0003
24600,7.941247463226318,7.883599281311035,31.835514068603516,160.3256072998047,0.0003
24700,9.622156143188477,9.56790542602539,32.96196365356445,147.87428283691406,0.0003
24800,8.223284721374512,8.173137664794922,32.64242172241211,134.5165252685547,0.0003
24900,7.792952537536621,7.738286972045898,31.910417556762695,150.30934143066406,0.0003
25000,8.586974143981934,8.54932975769043,32.413841247558594,93.06575012207031,0.0003
