step,total,ranking,flops_q,flops_d,lambda,p_q,p_d
2000,19.85152244567871,19.224294662475586,36.72441101074219,67.81352996826172,0.006,9.531866073608398,9.613250732421875
2100,12.827879905700684,12.224529266357422,34.721412658691406,61.048439025878906,0.006299999999999999,9.51613998413086,9.600146293640137
2200,19.97221565246582,19.386314392089844,33.18111801147461,55.59182357788086,0.0066,9.497822761535645,9.587135314941406
2300,20.016002655029297,19.442123413085938,30.315053939819336,52.856048583984375,0.0069,9.482097625732422,9.574006080627441
2400,18.53672981262207,17.89333724975586,29.93073844909668,59.4293327331543,0.0072,9.471467018127441,9.567482948303223
2500,34.625213623046875,33.982940673828125,28.034278869628906,57.601806640625,0.0075,9.457144737243652,9.554112434387207
2600,13.157407760620117,12.539251327514648,27.05203628540039,52.1987419128418,0.0078,9.436664581298828,9.53756046295166
2700,15.11958122253418,14.520450592041016,24.19731330871582,49.76940155029297,0.0081,9.421311378479004,9.522872924804688
2800,19.122024536132812,18.560958862304688,22.663867950439453,44.12958908081055,0.008400000000000001,9.406915664672852,9.511399269104004
2900,13.388382911682129,12.778873443603516,22.378822326660156,47.67979049682617,0.0087,9.391680717468262,9.49783706665039
3000,14.849130630493164,14.311304092407227,17.807209014892578,41.95133972167969,0.009,9.37607479095459,9.487982749938965
3100,26.799589157104492,26.200611114501953,17.48991584777832,46.91619110107422,0.0093,9.361414909362793,9.475531578063965
3200,17.474382400512695,16.92737579345703,16.611949920654297,40.36774444580078,0.0096,9.349808692932129,9.467095375061035
3300,13.501116752624512,12.979227066040039,16.57488250732422,36.14125061035156,0.0099,9.333948135375977,9.452542304992676
3400,17.231218338012695,16.701128005981445,15.919622421264648,36.050071716308594,0.0102,9.318068504333496,9.437006950378418
3500,13.897217750549316,13.373152732849121,15.05868911743164,34.85226821899414,0.010499999999999999,9.304125785827637,9.423065185546875
3600,16.765518188476562,16.18582534790039,15.687984466552734,37.987308502197266,0.010799999999999999,9.29318618774414,9.410873413085938
3700,16.994487762451172,16.393474578857422,14.337858200073242,39.80744934082031,0.011099999999999999,9.279507637023926,9.399482727050781
3800,16.822628021240234,16.321134567260742,14.116519927978516,29.8741455078125,0.0114,9.26351547241211,9.388591766357422
3900,14.860355377197266,14.27621078491211,13.905954360961914,36.02092742919922,0.0117,9.249351501464844,9.378326416015625
4000,10.948970794677734,10.370349884033203,13.640053749084473,34.578346252441406,0.012,9.238015174865723,9.367844581604004
4100,8.787810325622559,8.259117126464844,11.18958854675293,31.793540954589844,0.012299999999999998,9.219481468200684,9.351173400878906
4200,18.265382766723633,17.75810432434082,10.774885177612305,29.485279083251953,0.012599999999999998,9.209694862365723,9.342643737792969
4300,13.079140663146973,12.587236404418945,9.389575958251953,28.742582321166992,0.0129,9.1948823928833,9.332380294799805
4400,15.300039291381836,14.809374809265137,10.461440086364746,26.71007537841797,0.0132,9.183430671691895,9.320516586303711
4500,12.144208908081055,11.603899002075195,10.299601554870605,29.723312377929688,0.0135,9.168882369995117,9.309589385986328
4600,8.995722770690918,8.529379844665527,9.948389053344727,23.84455108642578,0.0138,9.155376434326172,9.298994064331055
4700,17.316997528076172,16.845491409301758,8.25985336303711,25.180219650268555,0.014099999999999998,9.146546363830566,9.28896427154541
4800,12.01001262664795,11.44083309173584,9.29442024230957,30.23192596435547,0.0144,9.132277488708496,9.27931022644043
4900,16.525848388671875,16.040510177612305,8.868413925170898,24.147836685180664,0.0147,9.12440013885498,9.271651268005371
5000,12.105366706848145,11.646353721618652,8.0237398147583,22.57706642150879,0.015,9.120254516601562,9.268529891967773
5100,7.205569744110107,6.696778774261475,8.28974723815918,24.964576721191406,0.0153,9.104593276977539,9.257343292236328
5200,12.287699699401855,11.845842361450195,6.682025909423828,21.64215087890625,0.0156,9.092691421508789,9.247664451599121
5300,16.309520721435547,15.771324157714844,8.11539363861084,25.73340606689453,0.0159,9.08150577545166,9.239108085632324
5400,17.007091522216797,16.573043823242188,6.310448169708252,20.482513427734375,0.0162,9.065354347229004,9.2237548828125
5500,12.67542552947998,12.119331359863281,7.328948020935059,26.373729705810547,0.0165,9.057851791381836,9.21678352355957
5600,12.046019554138184,11.559490203857422,6.790470123291016,22.169635772705078,0.016800000000000002,9.044587135314941,9.206490516662598
5700,14.196061134338379,13.746724128723145,6.379168510437012,19.897850036621094,0.017099999999999997,9.032804489135742,9.19682502746582
5800,9.920424461364746,9.404857635498047,6.670149803161621,22.960159301757812,0.0174,9.022459983825684,9.184977531433105
5900,18.491193771362305,17.99934959411621,5.746862888336182,22.041000366210938,0.017699999999999997,9.011634826660156,9.172922134399414
6000,13.592939376831055,13.12020206451416,5.618497848510742,20.644670486450195,0.018,8.996879577636719,9.159432411193848
6100,11.63764476776123,11.128189086914062,5.8180928230285645,22.02099609375,0.0183,8.984575271606445,9.148904800415039
6200,19.19034767150879,18.564434051513672,7.676485538482666,25.97475814819336,0.0186,8.972932815551758,9.139068603515625
6300,12.45496654510498,11.926589965820312,6.891415119171143,21.06499481201172,0.0189,8.959972381591797,9.12661361694336
6400,16.40709114074707,15.910865783691406,5.5724287033081055,20.272624969482422,0.0192,8.949712753295898,9.11574935913086
6500,13.693746566772461,13.136253356933594,5.6807146072387695,22.908668518066406,0.0195,8.939916610717773,9.104817390441895
6600,18.225181579589844,17.726882934570312,5.259191513061523,19.907432556152344,0.0198,8.924392700195312,9.09117603302002
6700,10.502521514892578,10.026284217834473,5.1965861320495605,18.496822357177734,0.0201,8.910543441772461,9.080020904541016
6800,13.367639541625977,12.928030967712402,4.693807601928711,16.85565185546875,0.0204,8.901579856872559,9.071893692016602
6900,14.796619415283203,14.31771469116211,4.68504524230957,18.450456619262695,0.020699999999999996,8.893045425415039,9.066110610961914
7000,9.735183715820312,9.226614952087402,5.118934631347656,19.098648071289062,0.020999999999999998,8.881166458129883,9.057082176208496
7100,16.216773986816406,15.706518173217773,5.834882736206055,18.120784759521484,0.0213,8.873626708984375,9.048965454101562
7200,10.223447799682617,9.754383087158203,5.059426784515381,16.656543731689453,0.021599999999999998,8.859164237976074,9.038457870483398
7300,21.687042236328125,21.255083084106445,4.4489030838012695,15.275252342224121,0.0219,8.849783897399902,9.031201362609863
7400,10.04478645324707,9.545827865600586,4.324827194213867,18.15079116821289,0.022199999999999998,8.83935260772705,9.023432731628418
7500,9.532676696777344,9.072813034057617,4.194945335388184,16.243444442749023,0.0225,8.826629638671875,9.009422302246094
7600,10.810822486877441,10.335445404052734,4.55621337890625,16.293663024902344,0.0228,8.81656551361084,8.998842239379883
7700,9.773548126220703,9.24936294555664,3.68145489692688,19.010517120361328,0.0231,8.805485725402832,8.988112449645996
7800,12.027554512023926,11.41808795928955,5.2828216552734375,20.762741088867188,0.0234,8.798564910888672,8.984990119934082
7900,9.762590408325195,9.3271484375,4.804057598114014,13.569002151489258,0.0237,8.788028717041016,8.974345207214355
8000,10.392760276794434,9.86777114868164,4.208700656890869,17.665863037109375,0.024,8.777338027954102,8.964925765991211
8100,11.448134422302246,10.969253540039062,4.522622108459473,15.184410095214844,0.024300000000000002,8.767755508422852,8.954761505126953
8200,11.15362548828125,10.559795379638672,4.907044410705566,19.232376098632812,0.024599999999999997,8.757157325744629,8.946441650390625
8300,14.476704597473145,13.88603401184082,4.536030292510986,19.1856689453125,0.0249,8.746377944946289,8.936264991760254
8400,8.646245956420898,8.135904312133789,3.891028642654419,16.360614776611328,0.025199999999999997,8.734577178955078,8.926956176757812
8500,8.433349609375,7.9680094718933105,3.839423418045044,14.40919303894043,0.0255,8.726012229919434,8.91744613647461
8600,10.057146072387695,9.629011154174805,4.017744064331055,12.576648712158203,0.0258,8.713953971862793,8.907639503479004
8700,11.718908309936523,11.193511962890625,4.668441295623779,15.461697578430176,0.026099999999999998,8.703701972961426,8.896546363830566
8800,7.897960662841797,7.324602127075195,4.658600807189941,17.05951690673828,0.0264,8.6949462890625,8.888772010803223
8900,9.985058784484863,9.438788414001465,3.814915180206299,16.644636154174805,0.026699999999999998,8.684093475341797,8.878277778625488
9000,13.52132511138916,12.965801239013672,4.515979766845703,16.05898094177246,0.027,8.67475700378418,8.871105194091797
9100,9.055866241455078,8.532864570617676,4.685266017913818,14.472314834594727,0.0273,8.661608695983887,8.855273246765137
9200,12.986871719360352,12.425666809082031,3.8037610054016113,16.52975082397461,0.0276,8.649420738220215,8.848036766052246
9300,13.197906494140625,12.608026504516602,3.984114170074463,17.158554077148438,0.0279,8.640899658203125,8.83491325378418
9400,11.849074363708496,11.217650413513184,4.690279483795166,17.700620651245117,0.028199999999999996,8.631332397460938,8.824044227600098
9500,7.302422046661377,6.775341987609863,3.8451309204101562,14.648904800415039,0.028499999999999998,8.619175910949707,8.813810348510742
9600,29.139650344848633,28.55156707763672,3.6974282264709473,16.722169876098633,0.0288,8.615650177001953,8.807035446166992
9700,19.265159606933594,18.617223739624023,4.186149597167969,18.079689025878906,0.029099999999999997,8.611151695251465,8.802902221679688
9800,16.826269149780273,16.387081146240234,3.2561004161834717,11.682266235351562,0.0294,8.598776817321777,8.790472030639648
9900,11.060239791870117,10.477148056030273,4.431387424468994,15.201337814331055,0.029699999999999997,8.59530258178711,8.786174774169922
10000,12.809063911437988,12.209218978881836,3.975951671600342,16.018875122070312,0.03,8.586336135864258,8.779065132141113
10100,9.364006042480469,8.728796005249023,4.140558242797852,17.03308868408203,0.03,8.580230712890625,8.77153205871582
10200,10.43143367767334,9.937383651733398,3.658965587615967,12.80936050415039,0.03,8.56588363647461,8.759279251098633
10300,9.55073070526123,8.930851936340332,3.872987985610962,16.78963851928711,0.03,8.55620288848877,8.750812530517578
10400,7.3252387046813965,6.789729595184326,4.316464900970459,13.533852577209473,0.03,8.544546127319336,8.73999309539795
10500,11.232635498046875,10.728580474853516,3.873441696166992,12.928380966186523,0.03,8.537639617919922,8.732136726379395
10600,8.373189926147461,7.867536544799805,3.322983741760254,13.53214168548584,0.03,8.52992057800293,8.723079681396484
10700,11.002798080444336,10.502235412597656,3.258923292160034,13.426509857177734,0.03,8.517489433288574,8.710097312927246
10800,10.80815315246582,10.356325149536133,3.631113052368164,11.429804801940918,0.03,8.512731552124023,8.704647064208984
10900,13.183894157409668,12.688397407531738,3.623361110687256,12.893186569213867,0.03,8.506226539611816,8.698780059814453
11000,12.999245643615723,12.533689498901367,3.48577880859375,12.032773971557617,0.03,8.497577667236328,8.68921947479248
11100,12.805256843566895,12.289254188537598,3.765261650085449,13.434831619262695,0.03,8.48466968536377,8.67892074584961
11200,9.009912490844727,8.419780731201172,4.147714614868164,15.52334976196289,0.03,8.478476524353027,8.672224044799805
11300,8.88527774810791,8.369036674499512,4.0881757736206055,13.119869232177734,0.03,8.466438293457031,8.66132926940918
11400,7.24116849899292,6.825947284698486,2.987924337387085,10.852785110473633,0.03,8.460029602050781,8.656733512878418
11500,7.245221138000488,6.703505039215088,3.9181811809539795,14.13901424407959,0.03,8.456780433654785,8.654609680175781
11600,15.197628021240234,14.701616287231445,3.5456619262695312,12.98806095123291,0.03,8.442254066467285,8.640872955322266
11700,13.628786087036133,13.123722076416016,3.5765633583068848,13.25891399383545,0.03,8.436884880065918,8.633655548095703
11800,13.6193208694458,13.140735626220703,3.5736043453216553,12.379219055175781,0.03,8.429298400878906,8.623956680297852
11900,8.810678482055664,8.312077522277832,3.8652172088623047,12.754827499389648,0.03,8.415733337402344,8.614082336425781
12000,10.442261695861816,9.959541320800781,3.651628017425537,12.439053535461426,0.03,8.40810489654541,8.605470657348633
12100,9.185897827148438,8.713492393493652,3.580681085586548,12.16617202758789,0.03,8.397509574890137,8.59422492980957
12200,11.15444278717041,10.584705352783203,3.8991308212280273,15.092117309570312,0.03,8.389577865600586,8.589301109313965
12300,16.41344451904297,15.930042266845703,3.77093505859375,12.342437744140625,0.03,8.3782320022583,8.577900886535645
12400,7.67024040222168,7.149569511413574,3.4926087856292725,13.863093376159668,0.03,8.371600151062012,8.571447372436523
12500,12.79550838470459,12.26968002319336,4.050501823425293,13.477099418640137,0.03,8.362537384033203,8.565832138061523
12600,6.544890403747559,6.008489608764648,3.550468921661377,14.329554557800293,0.03,8.355761528015137,8.560483932495117
12700,13.377342224121094,12.865909576416016,3.9832677841186523,13.064473152160645,0.03,8.34499740600586,8.551295280456543
12800,7.429647922515869,6.903110980987549,4.369836807250977,13.181402206420898,0.03,8.341094017028809,8.54405689239502
12900,10.314703941345215,9.852089881896973,3.5087385177612305,11.911746978759766,0.03,8.329395294189453,8.531905174255371
13000,14.177042961120605,13.658415794372559,3.899707317352295,13.387883186340332,0.03,8.322495460510254,8.525774002075195
13100,17.975204467773438,17.49465560913086,3.6167612075805664,12.401512145996094,0.03,8.31258773803711,8.51708698272705
13200,12.276127815246582,11.767450332641602,4.244715213775635,12.711200714111328,0.03,8.306167602539062,8.510358810424805
13300,9.393171310424805,8.898224830627441,4.134920120239258,12.363311767578125,0.03,8.293750762939453,8.501007080078125
13400,6.033461093902588,5.492478370666504,4.296991348266602,13.73576831817627,0.03,8.28834056854248,8.496613502502441
13500,6.138117790222168,5.651416301727295,3.382296562194824,12.841089248657227,0.03,8.280202865600586,8.488106727600098
13600,7.502474784851074,7.023191452026367,3.7111659049987793,12.264944076538086,0.03,8.268725395202637,8.476861000061035
13700,8.240110397338867,7.796815872192383,3.7231640815734863,11.053315162658691,0.03,8.259420394897461,8.467595100402832
13800,7.931842803955078,7.453317642211914,3.8609695434570312,12.08986759185791,0.03,8.2518892288208,8.460711479187012
13900,12.989952087402344,12.444000244140625,4.0253095626831055,14.17308235168457,0.03,8.247932434082031,8.455577850341797
14000,7.311279773712158,6.865442276000977,3.338568687438965,11.522673606872559,0.03,8.239785194396973,8.444846153259277
14100,8.105926513671875,7.610522270202637,3.884129047393799,12.629348754882812,0.03,8.229973793029785,8.437529563903809
14200,10.387247085571289,9.926216125488281,3.6171646118164062,11.750543594360352,0.03,8.22161865234375,8.432294845581055
14300,15.338576316833496,14.865030288696289,3.7092275619506836,12.075642585754395,0.03,8.210946083068848,8.420348167419434
14400,12.044251441955566,11.514657020568848,3.9601078033447266,13.693060874938965,0.03,8.204131126403809,8.41227912902832
14500,18.696725845336914,18.18861961364746,3.2097530364990234,13.727151870727539,0.03,8.196174621582031,8.404587745666504
14600,7.288307189941406,6.889770984649658,2.6627581119537354,10.621786117553711,0.03,8.18669319152832,8.396845817565918
14700,10.152580261230469,9.642895698547363,3.9827380180358887,13.00674057006836,0.03,8.178788185119629,8.390421867370605
14800,9.79814338684082,9.26030445098877,3.3150739669799805,14.612903594970703,0.03,8.168357849121094,8.381241798400879
14900,10.38493824005127,9.942520141601562,3.660499095916748,11.086793899536133,0.03,8.157228469848633,8.370623588562012
15000,12.516362190246582,12.023003578186035,3.8305983543395996,12.614696502685547,0.03,8.151802062988281,8.365803718566895
15100,16.49111557006836,16.011064529418945,3.7873964309692383,12.214303970336914,0.03,8.139551162719727,8.352914810180664
15200,9.564380645751953,9.117738723754883,3.73988676071167,11.148174285888672,0.03,8.12865924835205,8.341063499450684
15300,9.583267211914062,9.074743270874023,4.02767276763916,12.923110961914062,0.03,8.121455192565918,8.335683822631836
15400,10.778131484985352,10.262140274047852,3.9023847579956055,13.297319412231445,0.03,8.116005897521973,8.333194732666016
15500,6.232724666595459,5.7034912109375,4.156415939331055,13.48469352722168,0.03,8.10683536529541,8.320573806762695
15600,11.570507049560547,11.120594024658203,3.5261483192443848,11.470963478088379,0.03,8.100268363952637,8.310436248779297
15700,15.684449195861816,15.176193237304688,4.196552276611328,12.745325088500977,0.03,8.090072631835938,8.300887107849121
15800,13.737887382507324,13.254491806030273,3.8559534549713135,12.257213592529297,0.03,8.085741996765137,8.296114921569824
15900,14.289794921875,13.825322151184082,3.2993502616882324,12.183073043823242,0.03,8.081282615661621,8.287474632263184
16000,11.554948806762695,11.144929885864258,3.598175048828125,10.069103240966797,0.03,8.068635940551758,8.274901390075684
16100,9.23548698425293,8.802286148071289,2.9380836486816406,11.501932144165039,0.03,8.065298080444336,8.27094554901123
16200,10.762853622436523,10.309720993041992,3.87636137008667,11.228041648864746,0.03,8.05572509765625,8.261204719543457
16300,12.713913917541504,12.211236000061035,3.3452515602111816,13.410676956176758,0.03,8.048283576965332,8.254240989685059
16400,11.761950492858887,11.282228469848633,3.790011405944824,12.200735092163086,0.03,8.042397499084473,8.247984886169434
16500,12.556376457214355,12.131680488586426,3.028365135192871,11.128173828125,0.03,8.033809661865234,8.240817070007324
16600,6.834750175476074,6.362949848175049,3.676495313644409,12.050180435180664,0.03,8.026931762695312,8.234232902526855
16700,12.690068244934082,12.205389022827148,3.8680150508880615,12.28797721862793,0.03,8.016058921813965,8.225855827331543
16800,12.795676231384277,12.364479064941406,3.252830743789673,11.120414733886719,0.03,8.007942199707031,8.217818260192871
16900,8.04909896850586,7.56215238571167,3.542085647583008,12.68946647644043,0.03,8.00190258026123,8.211345672607422
17000,12.297106742858887,11.775934219360352,3.4326014518737793,13.939837455749512,0.03,7.993135929107666,8.205028533935547
17100,14.759978294372559,14.262779235839844,3.8448143005371094,12.728503227233887,0.03,7.981847286224365,8.19218635559082
17200,11.946720123291016,11.448610305786133,3.629143238067627,12.974531173706055,0.03,7.975302219390869,8.184359550476074
17300,7.720276355743408,7.21306848526001,3.89265513420105,13.014269828796387,0.03,7.969007968902588,8.176778793334961
17400,8.884660720825195,8.289875030517578,4.365840911865234,15.460371017456055,0.03,7.960495471954346,8.169448852539062
17500,6.432940483093262,5.971954345703125,3.945066213607788,11.421138763427734,0.03,7.947202205657959,8.156051635742188
17600,11.859572410583496,11.377705574035645,3.4594039916992188,12.602850914001465,0.03,7.939611434936523,8.148618698120117
17700,6.424166202545166,5.939434051513672,3.7580790519714355,12.399660110473633,0.03,7.931413650512695,8.139577865600586
17800,9.596832275390625,9.076465606689453,3.506498336791992,13.839056015014648,0.03,7.923629283905029,8.134202003479004
17900,7.380423545837402,6.831032752990723,4.425533294677734,13.887493133544922,0.03,7.9151105880737305,8.126937866210938
18000,9.935077667236328,9.492671966552734,3.600663185119629,11.146181106567383,0.03,7.909396171569824,8.12177848815918
18100,8.693154335021973,8.188345909118652,3.4873833656311035,13.33956527709961,0.03,7.90281343460083,8.11679744720459
18200,8.450433731079102,7.976551055908203,4.011406898498535,11.784679412841797,0.03,7.896718978881836,8.10855770111084
18300,13.894357681274414,13.440459251403809,3.542055368423462,11.587915420532227,0.03,7.888187885284424,8.098548889160156
18400,6.458247184753418,6.068872928619385,3.2418205738067627,9.737323760986328,0.03,7.879964351654053,8.08764362335205
18500,9.629719734191895,9.204215049743652,3.4907050132751465,10.692794799804688,0.03,7.87089204788208,8.080342292785645
18600,9.010436058044434,8.567427635192871,3.559385299682617,11.207542419433594,0.03,7.8645548820495605,8.071903228759766
18700,9.913344383239746,9.456731796264648,3.047092914581299,12.173332214355469,0.03,7.859696865081787,8.066559791564941
18800,11.047761917114258,10.633810043334961,3.1720314025878906,10.626384735107422,0.03,7.852479934692383,8.059409141540527
18900,11.038345336914062,10.609832763671875,3.356001853942871,10.927728652954102,0.03,7.850966930389404,8.057969093322754
19000,6.834731101989746,6.390582084655762,3.487259864807129,11.317707061767578,0.03,7.8431572914123535,8.051234245300293
19100,13.744118690490723,13.229841232299805,3.808643102645874,13.3339204788208,0.03,7.832725524902344,8.040315628051758
19200,13.679582595825195,13.15201473236084,4.073136329650879,13.51244831085205,0.03,7.826920032501221,8.035109519958496
19300,7.8092122077941895,7.387153148651123,3.3315978050231934,10.737045288085938,0.03,7.818052768707275,8.023731231689453
19400,6.732483863830566,6.225320816040039,3.5046486854553223,13.400790214538574,0.03,7.806392669677734,8.015693664550781
19500,8.30648422241211,7.896295070648193,3.477370023727417,10.19559097290039,0.03,7.80128812789917,8.012824058532715
19600,8.335794448852539,7.903463840484619,2.896059989929199,11.514965057373047,0.03,7.797009468078613,8.006779670715332
19700,13.372899055480957,12.911429405212402,3.4595110416412354,11.922819137573242,0.03,7.789420127868652,8.00350570678711
19800,7.975252628326416,7.574151039123535,3.196279764175415,10.173770904541016,0.03,7.783325672149658,7.9988179206848145
19900,10.253708839416504,9.795900344848633,3.5605995655059814,11.69966983795166,0.03,7.77599573135376,7.991036415100098
20000,10.675440788269043,10.239202499389648,3.3603734970092773,11.180912017822266,0.03,7.76871919631958,7.982669830322266
20100,13.175605773925781,12.726318359375,2.863813877105713,12.112441062927246,0.03,7.7597761154174805,7.973947048187256
20200,8.982623100280762,8.555747985839844,3.118487596511841,11.110673904418945,0.03,7.753203392028809,7.968435287475586
20300,8.928833961486816,8.473417282104492,3.612884044647217,11.567665100097656,0.03,7.74647331237793,7.964352130889893
20400,6.322021961212158,5.895020961761475,3.180645227432251,11.052719116210938,0.03,7.735721111297607,7.954807758331299
20500,6.1767706871032715,5.765842914581299,3.490312099456787,10.207290649414062,0.03,7.7293477058410645,7.9481425285339355
20600,10.158631324768066,9.753644943237305,2.8523659706115723,10.647180557250977,0.03,7.724438667297363,7.943954944610596
20700,12.882893562316895,12.407740592956543,3.5546786785125732,12.283723831176758,0.03,7.716404914855957,7.934595108032227
20800,10.803452491760254,10.341659545898438,3.7795231342315674,11.61354923248291,0.03,7.709600925445557,7.930617809295654
20900,11.553814888000488,11.172798156738281,3.4469730854034424,9.253589630126953,0.03,7.701827049255371,7.925489902496338
21000,8.341035842895508,7.933513164520264,3.1664681434631348,10.417631149291992,0.03,7.69528865814209,7.918071746826172
21100,7.394104957580566,6.964244365692139,3.1971051692962646,11.131596565246582,0.03,7.689789772033691,7.914480209350586
21200,9.359067916870117,8.924362182617188,3.1898512840270996,11.3003511428833,0.03,7.677445411682129,7.904921054840088
21300,9.97520923614502,9.54979133605957,3.6336212158203125,10.546975135803223,0.03,7.669994831085205,7.896893501281738
21400,6.531945705413818,6.099705219268799,3.613806962966919,10.79421615600586,0.03,7.662230968475342,7.884871959686279
21500,7.806015491485596,7.376617908477783,3.5493900775909424,10.763874053955078,0.03,7.655483245849609,7.8791937828063965
21600,7.648929595947266,7.196986198425293,3.4865994453430176,11.5781831741333,0.03,7.645617961883545,7.873722553253174
21700,11.884607315063477,11.497169494628906,2.9764046669006348,9.938192367553711,0.03,7.637563228607178,7.867376804351807
21800,9.418931007385254,8.981253623962402,2.871307849884033,11.71792984008789,0.03,7.632596969604492,7.860511302947998
21900,11.03968620300293,10.62584114074707,3.0192437171936035,10.775585174560547,0.03,7.624210834503174,7.852219581604004
22000,9.100741386413574,8.582406044006348,3.392730236053467,13.8851318359375,0.03,7.617307186126709,7.843559265136719
22100,8.54948616027832,8.079568862915039,3.435767412185669,12.228126525878906,0.03,7.610455513000488,7.839738845825195
22200,9.11926555633545,8.634568214416504,3.728475570678711,12.428098678588867,0.03,7.602292537689209,7.831024646759033
22300,10.2417631149292,9.75788402557373,4.045497417449951,12.083829879760742,0.03,7.596446990966797,7.824349403381348
22400,7.53305721282959,7.032390594482422,3.500648021697998,13.188236236572266,0.03,7.585768222808838,7.812779903411865
22500,4.9520721435546875,4.518846035003662,3.7934441566467285,10.647427558898926,0.03,7.583295822143555,7.809727191925049
22600,6.744010925292969,6.296019554138184,3.6290993690490723,11.30394458770752,0.03,7.576581954956055,7.803447246551514
22700,8.029094696044922,7.609943389892578,3.45249605178833,10.519232749938965,0.03,7.57041072845459,7.797043323516846
22800,9.784039497375488,9.318544387817383,3.460134983062744,12.056371688842773,0.03,7.562481880187988,7.790726184844971
22900,9.311023712158203,8.862250328063965,3.460447311401367,11.498689651489258,0.03,7.555464267730713,7.785231590270996
23000,11.069894790649414,10.640630722045898,3.10316801071167,11.20562744140625,0.03,7.547425270080566,7.773253440856934
23100,14.612505912780762,14.168464660644531,3.652883529663086,11.14848804473877,0.03,7.541417598724365,7.767949104309082
23200,6.170953273773193,5.731656551361084,3.2619409561157227,11.38127326965332,0.03,7.531158447265625,7.76215124130249
23300,10.767607688903809,10.287345886230469,3.8042283058166504,12.204488754272461,0.03,7.526564121246338,7.756711483001709
23400,5.444782733917236,5.04749870300293,3.4647326469421387,9.778077125549316,0.03,7.524197578430176,7.753842353820801
23500,12.309060096740723,11.851561546325684,3.150137424468994,12.09980583190918,0.03,7.519130706787109,7.746842861175537
23600,8.410548210144043,7.977038383483887,3.0352067947387695,11.415117263793945,0.03,7.511937618255615,7.742122173309326
23700,4.755311489105225,4.312137126922607,3.4852142333984375,11.287256240844727,0.03,7.506813049316406,7.7360148429870605
23800,10.65200138092041,10.234013557434082,3.426921844482422,10.506004333496094,0.03,7.498115062713623,7.730493068695068
23900,7.489455223083496,7.000547409057617,3.9050416946411133,12.391881942749023,0.03,7.491537570953369,7.721916198730469
24000,7.727696895599365,7.272902011871338,3.4907984733581543,11.669037818908691,0.03,7.484529972076416,7.713323593139648
24100,7.207348346710205,6.809915542602539,3.391695976257324,9.856071472167969,0.03,7.477901935577393,7.707364559173584
24200,9.457503318786621,8.999757766723633,3.8184258937835693,11.439763069152832,0.03,7.468876838684082,7.696671009063721
24300,9.607549667358398,9.143411636352539,3.3770203590393066,12.094255447387695,0.03,7.456230640411377,7.687032699584961
24400,10.047633171081543,9.580477714538574,3.2214841842651367,12.350362777709961,0.03,7.447282791137695,7.678284645080566
24500,6.296409606933594,5.874541759490967,3.299910068511963,10.762361526489258,0.03,7.4403181076049805,7.670961856842041
24600,8.660247802734375,8.234254837036133,3.244971752166748,10.954790115356445,0.03,7.432138442993164,7.66198205947876
24700,10.219184875488281,9.745460510253906,3.4141392707824707,12.376670837402344,0.03,7.4267377853393555,7.657057762145996
24800,8.336397171020508,7.939166069030762,3.0636403560638428,10.177406311035156,0.03,7.423243045806885,7.652241230010986
