step,total,ranking,flops_q,flops_d,lambda,p_q,p_d
7000,8.866266250610352,8.49955940246582,14.798652648925781,37.588043212890625,0.006999999999999999,8.871003150939941,9.086112976074219
7100,18.060789108276367,17.710548400878906,15.281742095947266,34.04814147949219,0.0070999999999999995,8.860496520996094,9.078020095825195
7200,12.038013458251953,11.70458984375,14.464248657226562,31.84467315673828,0.0072,8.846994400024414,9.068283081054688
7300,19.630006790161133,19.26154327392578,13.167861938476562,37.30665969848633,0.0073,8.835113525390625,9.060152053833008
7400,11.11270809173584,10.707513809204102,14.051861763000488,40.704063415527344,0.0074,8.823282241821289,9.05028247833252
7500,6.146924018859863,5.78247594833374,13.044639587402344,35.5484619140625,0.0075,8.813063621520996,9.039815902709961
7600,9.496781349182129,9.14380168914795,13.68509292602539,32.75957489013672,0.0076,8.801774978637695,9.030835151672363
7700,11.735054016113281,11.328490257263184,12.553882598876953,40.246665954589844,0.0077,8.788999557495117,9.0169095993042
7800,14.492937088012695,14.09727668762207,13.65380859375,37.07191467285156,0.0078000000000000005,8.779012680053711,9.010368347167969
7900,19.1533260345459,18.8430118560791,12.775945663452148,26.504467010498047,0.0079,8.766326904296875,8.998513221740723
8000,9.34367847442627,8.967272758483887,12.536652565002441,34.514034271240234,0.008,8.758763313293457,8.992323875427246
8100,10.819661140441895,10.457925796508789,12.466594696044922,32.19203567504883,0.008100000000000001,8.748538970947266,8.98546314239502
8200,18.303911209106445,17.89909553527832,12.253015518188477,37.114601135253906,0.008199999999999999,8.736554145812988,8.975042343139648
8300,20.270679473876953,19.859872817993164,12.046781539916992,37.44794464111328,0.0083,8.729692459106445,8.968587875366211
8400,10.23094367980957,9.856229782104492,12.163325309753418,32.44551467895508,0.0084,8.717438697814941,8.959766387939453
8500,7.553718566894531,7.202633380889893,11.120702743530273,30.183448791503906,0.0085,8.707512855529785,8.949333190917969
8600,11.291576385498047,10.985148429870605,9.858551025390625,25.77259063720703,0.0086,8.695650100708008,8.94082260131836
8700,17.608970642089844,17.24924087524414,11.143692970275879,30.204410552978516,0.0087,8.683341979980469,8.928727149963379
8800,12.015974998474121,11.661352157592773,10.474645614624023,29.823444366455078,0.0088,8.67180347442627,8.919431686401367
8900,7.243046283721924,6.88248872756958,10.353760719299316,30.15834617614746,0.0089,8.661471366882324,8.910274505615234
9000,13.365560531616211,13.007790565490723,11.315080642700195,28.437149047851562,0.009000000000000001,8.649853706359863,8.89984130859375
9100,8.123839378356934,7.78588342666626,10.985660552978516,26.15233612060547,0.0091,8.63718318939209,8.886820793151855
9200,13.128008842468262,12.778223037719727,9.259225845336914,28.760902404785156,0.0092,8.627431869506836,8.880680084228516
9300,14.49813461303711,14.121030807495117,10.22060775756836,30.328155517578125,0.009300000000000001,8.619491577148438,8.870179176330566
9400,9.973448753356934,9.557613372802734,9.767005920410156,34.470733642578125,0.0094,8.605250358581543,8.85859203338623
9500,7.802115440368652,7.470129013061523,8.572278022766113,26.373638153076172,0.0095,8.595441818237305,8.848190307617188
9600,28.369327545166016,28.018064498901367,8.015192985534668,28.574684143066406,0.0096,8.59131908416748,8.841896057128906
9700,14.647807121276855,14.275314331054688,8.949647903442383,29.451669692993164,0.0097,8.583346366882324,8.835865020751953
9800,16.943645477294922,16.63910675048828,8.079465866088867,22.996021270751953,0.0098,8.570242881774902,8.822885513305664
9900,10.678491592407227,10.299530029296875,8.7959623336792,29.482961654663086,0.0099,8.560174942016602,8.812154769897461
10000,9.526702880859375,9.18641471862793,7.4627580642700195,26.565994262695312,0.01,8.551478385925293,8.80589771270752
10100,9.252857208251953,8.841292381286621,7.816393852233887,33.34003829956055,0.01,8.543803215026855,8.79931354522705
10200,11.281487464904785,10.937685012817383,8.076791763305664,26.30344009399414,0.01,8.527113914489746,8.78724479675293
10300,11.277748107910156,10.909440994262695,6.845810890197754,29.984817504882812,0.01,8.516176223754883,8.77676773071289
10400,7.152188301086426,6.839417457580566,8.411876678466797,22.865203857421875,0.01,8.506053924560547,8.769109725952148
10500,7.041836261749268,6.74254846572876,7.560157775878906,22.36864471435547,0.01,8.496956825256348,8.760571479797363
10600,8.340493202209473,8.049803733825684,7.1296916007995605,21.939292907714844,0.01,8.488848686218262,8.750657081604004
10700,13.328059196472168,13.078536987304688,5.534164905548096,19.418006896972656,0.01,8.476906776428223,8.739931106567383
10800,9.793021202087402,9.526176452636719,6.942248344421387,19.742202758789062,0.01,8.468683242797852,8.734359741210938
10900,13.115338325500488,12.805309295654297,7.414623737335205,23.588281631469727,0.01,8.459085464477539,8.726570129394531
11000,11.785120964050293,11.483682632446289,7.1348958015441895,23.008882522583008,0.01,8.450676918029785,8.717087745666504
11100,9.992263793945312,9.685113906860352,6.6698994636535645,24.04511260986328,0.01,8.439290046691895,8.709673881530762
11200,8.535341262817383,8.181619644165039,7.586584091186523,27.785602569580078,0.01,8.4314603805542,8.70154857635498
11300,7.859729766845703,7.556888103485107,7.191781997680664,23.092370986938477,0.01,8.419641494750977,8.692864418029785
11400,8.301787376403809,7.994228363037109,5.9833478927612305,24.77255630493164,0.01,8.414342880249023,8.689062118530273
11500,5.8032050132751465,5.485774517059326,7.530820846557617,24.212230682373047,0.01,8.407570838928223,8.684378623962402
11600,13.106017112731934,12.81782341003418,6.657596588134766,22.16176986694336,0.01,8.393701553344727,8.671756744384766
11700,12.564438819885254,12.266013145446777,6.8017683029174805,23.040813446044922,0.01,8.38608169555664,8.665091514587402
11800,18.850570678710938,18.556867599487305,6.1597394943237305,23.210445404052734,0.01,8.377220153808594,8.653993606567383
11900,7.7536234855651855,7.436950206756592,7.312839031219482,24.354501724243164,0.01,8.362932205200195,8.643948554992676
12000,10.154855728149414,9.843381881713867,6.5313310623168945,24.616031646728516,0.01,8.353164672851562,8.632378578186035
12100,12.858689308166504,12.561275482177734,7.038745880126953,22.70262908935547,0.01,8.343207359313965,8.622513771057129
12200,10.206387519836426,9.888275146484375,6.445429801940918,25.365802764892578,0.01,8.331246376037598,8.614365577697754
12300,13.926751136779785,13.635063171386719,7.341248512268066,21.827543258666992,0.01,8.319451332092285,8.601997375488281
12400,8.071035385131836,7.790668487548828,6.083550453186035,21.953166961669922,0.01,8.312713623046875,8.59699821472168
12500,13.125114440917969,12.833943367004395,6.24226188659668,22.874826431274414,0.01,8.302789688110352,8.593903541564941
12600,5.819519519805908,5.498779773712158,6.589345932006836,25.484607696533203,0.01,8.293061256408691,8.587759017944336
12700,12.482946395874023,12.151506423950195,6.807260513305664,26.33675765991211,0.01,8.284869194030762,8.57992935180664
12800,10.845733642578125,10.51739501953125,6.80418586730957,26.0296573638916,0.01,8.278229713439941,8.570427894592285
12900,9.638809204101562,9.342241287231445,6.507857799530029,23.14887237548828,0.01,8.266559600830078,8.557599067687988
13000,19.40047264099121,19.125991821289062,6.574030876159668,20.874025344848633,0.01,8.26215648651123,8.55523681640625
13100,13.971099853515625,13.669076919555664,6.3794050216674805,23.822914123535156,0.01,8.248932838439941,8.54671573638916
13200,8.312490463256836,8.021524429321289,6.729682922363281,22.366912841796875,0.01,8.236939430236816,8.536625862121582
13300,7.019222259521484,6.739816188812256,6.840807914733887,21.09978485107422,0.01,8.224464416503906,8.528675079345703
13400,7.599707126617432,7.313281059265137,6.926801681518555,21.715795516967773,0.01,8.219574928283691,8.525629043579102
13500,8.028151512145996,7.793056488037109,5.335219383239746,18.174230575561523,0.01,8.210803985595703,8.51619815826416
13600,6.570084095001221,6.309391498565674,5.6240434646606445,20.445194244384766,0.01,8.197741508483887,8.502948760986328
13700,9.242794036865234,8.991825103759766,5.676785469055176,19.420162200927734,0.01,8.189298629760742,8.49559211730957
13800,8.969856262207031,8.67300033569336,7.099783897399902,22.58580780029297,0.01,8.17855453491211,8.485995292663574
13900,11.017257690429688,10.71319580078125,6.1689772605896,24.237218856811523,0.01,8.17210578918457,8.479276657104492
14000,7.626614093780518,7.371532917022705,5.832181930541992,19.67591094970703,0.01,8.164507865905762,8.46856689453125
14100,10.262012481689453,9.956164360046387,6.3304524421691895,24.25433349609375,0.01,8.151333808898926,8.459888458251953
14200,8.003697395324707,7.719003677368164,6.715511322021484,21.753890991210938,0.01,8.142372131347656,8.452038764953613
14300,11.182633399963379,10.906947135925293,6.5268964767456055,21.04175567626953,0.01,8.132113456726074,8.439817428588867
14400,11.837787628173828,11.561984062194824,5.927381992340088,21.652992248535156,0.01,8.126015663146973,8.43438720703125
14500,17.057329177856445,16.72447395324707,6.466994285583496,26.818466186523438,0.01,8.117291450500488,8.42637825012207
14600,8.932378768920898,8.678839683532715,6.302610397338867,19.051227569580078,0.01,8.109813690185547,8.419354438781738
14700,9.729881286621094,9.448817253112793,6.429516792297363,21.67696762084961,0.01,8.098810195922852,8.410633087158203
14800,8.248334884643555,7.966158866882324,5.8278398513793945,22.389835357666016,0.01,8.088993072509766,8.402052879333496
14900,9.708276748657227,9.429494857788086,6.029451370239258,21.848772048950195,0.01,8.079448699951172,8.393562316894531
15000,11.452837944030762,11.172471046447754,5.216671943664551,22.82002067565918,0.01,8.071479797363281,8.384637832641602
15100,13.893174171447754,13.610631942749023,6.05759334564209,22.19664764404297,0.01,8.057794570922852,8.37258529663086
15200,9.41357135772705,9.157282829284668,6.003060340881348,19.625734329223633,0.01,8.046732902526855,8.360203742980957
15300,8.787787437438965,8.492181777954102,5.929372787475586,23.631168365478516,0.01,8.035853385925293,8.353510856628418
15400,13.372828483581543,13.062925338745117,6.5706000328063965,24.4196720123291,0.01,8.031159400939941,8.353129386901855
15500,6.704268455505371,6.389509677886963,7.403985977172852,24.071901321411133,0.01,8.023385047912598,8.344391822814941
15600,11.43255615234375,11.157275199890137,6.09207010269165,21.435985565185547,0.01,8.013619422912598,8.333049774169922
15700,14.74288558959961,14.44959831237793,6.202730178833008,23.125999450683594,0.01,8.001492500305176,8.322569847106934
15800,11.471918106079102,11.171810150146484,6.280116081237793,23.730682373046875,0.01,7.994180679321289,8.316008567810059
15900,10.759289741516113,10.507279396057129,5.528642654418945,19.672361373901367,0.01,7.985070705413818,8.304518699645996
16000,12.167989730834961,11.918157577514648,5.996331214904785,18.986892700195312,0.01,7.973226070404053,8.296514511108398
16100,9.976642608642578,9.698162078857422,5.526124000549316,22.321849822998047,0.01,7.9666829109191895,8.290206909179688
16200,10.407393455505371,10.1292724609375,7.144948959350586,20.667190551757812,0.01,7.955746173858643,8.278593063354492
16300,13.445354461669922,13.146132469177246,6.772615432739258,23.149606704711914,0.01,7.945648670196533,8.26953411102295
16400,8.237167358398438,7.952101707458496,7.109226226806641,21.397308349609375,0.01,7.940410614013672,8.264122009277344
16500,15.022000312805176,14.7767972946167,5.424386978149414,19.095853805541992,0.01,7.931575298309326,8.258217811584473
16600,8.671874046325684,8.395299911499023,6.37690544128418,21.280481338500977,0.01,7.921907901763916,8.250905990600586
16700,12.635242462158203,12.32686996459961,6.830174922943115,24.007047653198242,0.01,7.913854122161865,8.24491024017334
16800,16.001956939697266,15.751285552978516,5.605852127075195,19.46129035949707,0.01,7.903863430023193,8.235040664672852
16900,9.142361640930176,8.839487075805664,5.672877311706543,24.61459732055664,0.01,7.895902633666992,8.22569465637207
17000,12.241989135742188,11.953039169311523,5.778420925140381,23.11656951904297,0.01,7.886951923370361,8.220982551574707
17100,13.51683521270752,13.222209930419922,6.394259452819824,23.06826400756836,0.01,7.875455379486084,8.209188461303711
17200,13.315282821655273,13.028064727783203,5.778495788574219,22.943265914916992,0.01,7.864239692687988,8.195948600769043
17300,9.476617813110352,9.201386451721191,6.558928489685059,20.96424102783203,0.01,7.857949733734131,8.189620018005371
17400,14.268965721130371,13.928335189819336,7.447665214538574,26.61544418334961,0.01,7.851227760314941,8.18649673461914
17500,6.193461894989014,5.927555084228516,7.070008754730225,19.520648956298828,0.01,7.836765766143799,8.172094345092773
17600,11.490230560302734,11.208925247192383,6.118281364440918,22.012256622314453,0.01,7.829821586608887,8.167065620422363
17700,6.24605131149292,5.967710018157959,5.810280799865723,22.023853302001953,0.01,7.81938362121582,8.15715503692627
17800,9.355026245117188,9.096366882324219,5.146695137023926,20.719219207763672,0.01,7.81002950668335,8.151089668273926
17900,9.724788665771484,9.43930435180664,6.704087257385254,21.844348907470703,0.01,7.802550792694092,8.14384651184082
18000,7.86209774017334,7.627908706665039,5.647463798522949,17.77144432067871,0.01,7.796524524688721,8.140130996704102
18100,9.364655494689941,9.054473876953125,6.245965003967285,24.77214241027832,0.01,7.790493965148926,8.135098457336426
18200,10.906627655029297,10.629926681518555,6.626029968261719,21.044048309326172,0.01,7.782079219818115,8.124992370605469
18300,12.850921630859375,12.60627555847168,5.586629867553711,18.877992630004883,0.01,7.772204399108887,8.11507797241211
18400,4.940979957580566,4.7264580726623535,4.7981181144714355,16.654043197631836,0.01,7.761094093322754,8.102604866027832
18500,9.525308609008789,9.291276931762695,5.398104667663574,18.005064010620117,0.01,7.75094747543335,8.09483528137207
18600,7.812313556671143,7.5837836265563965,5.300606727600098,17.552366256713867,0.01,7.743056774139404,8.087040901184082
18700,11.416866302490234,11.168464660644531,4.990837097167969,19.84925651550293,0.01,7.736761093139648,8.082073211669922
18800,12.404889106750488,12.158075332641602,5.448351860046387,19.23301887512207,0.01,7.729716777801514,8.075887680053711
18900,9.886287689208984,9.64891242980957,5.124595642089844,18.6129207611084,0.01,7.723568916320801,8.069283485412598
19000,5.8282084465026855,5.565309524536133,5.727652549743652,20.562225341796875,0.01,7.716063976287842,8.06545639038086
19100,14.42491626739502,14.160414695739746,5.426881790161133,21.023244857788086,0.01,7.705846309661865,8.055627822875977
19200,15.060765266418457,14.768924713134766,5.838369846343994,23.345619201660156,0.01,7.69792366027832,8.049118041992188
19300,9.592024803161621,9.350406646728516,5.416995525360107,18.744869232177734,0.01,7.686338424682617,8.035947799682617
19400,7.172690391540527,6.90668249130249,5.315820693969727,21.28494644165039,0.01,7.673814296722412,8.028121948242188
19500,6.2526068687438965,6.02175760269165,5.771751403808594,17.313175201416016,0.01,7.666821479797363,8.02318000793457
19600,9.055416107177734,8.813237190246582,4.6401519775390625,19.577709197998047,0.01,7.661960601806641,8.018619537353516
19700,12.394840240478516,12.136713027954102,4.957186222076416,20.855510711669922,0.01,7.6550469398498535,8.01626968383789
19800,8.49711799621582,8.258038520812988,5.06758975982666,18.840351104736328,0.01,7.646800994873047,8.00984001159668
19900,11.041080474853516,10.795049667358398,4.691224098205566,19.911880493164062,0.01,7.638016700744629,8.002872467041016
20000,12.81196117401123,12.572152137756348,5.166486740112305,18.81441307067871,0.01,7.629094123840332,7.992391109466553
20100,12.482932090759277,12.212886810302734,5.178057670593262,21.826496124267578,0.01,7.618898868560791,7.983168601989746
20200,6.781888008117676,6.520275115966797,5.102931499481201,21.058387756347656,0.01,7.606431484222412,7.9721269607543945
20300,8.112076759338379,7.8546271324157715,5.178228855133057,20.56671142578125,0.01,7.600783824920654,7.969844341278076
20400,7.228238105773926,6.994804382324219,4.743289470672607,18.60009002685547,0.01,7.589024543762207,7.957988739013672
20500,7.650136947631836,7.41116189956665,5.385832786560059,18.511676788330078,0.01,7.584919452667236,7.955333232879639
20600,7.783121109008789,7.5494232177734375,4.494561672210693,18.875215530395508,0.01,7.578381061553955,7.949317932128906
20700,11.447115898132324,11.191686630249023,5.228133678436279,20.314796447753906,0.01,7.568627834320068,7.939249038696289
20800,12.908079147338867,12.650805473327637,5.8425726890563965,19.884740829467773,0.01,7.558818340301514,7.934123992919922
20900,10.937085151672363,10.7395601272583,4.792253017425537,14.960299491882324,0.01,7.548501014709473,7.926908493041992
21000,7.733400344848633,7.508032321929932,5.4318413734436035,17.104961395263672,0.01,7.543288707733154,7.920734405517578
21100,6.26810884475708,6.043273448944092,5.230664253234863,17.25286865234375,0.01,7.537811279296875,7.918680667877197
21200,9.384652137756348,9.112499237060547,5.956450939178467,21.258874893188477,0.01,7.525394439697266,7.908421039581299
21300,6.34837532043457,6.1015729904174805,5.6015167236328125,19.078733444213867,0.01,7.5158491134643555,7.899974822998047
21400,8.052736282348633,7.832013130187988,5.1580729484558105,16.914203643798828,0.01,7.508825302124023,7.888331890106201
21500,9.591507911682129,9.354120254516602,5.012044906616211,18.726703643798828,0.01,7.501256465911865,7.8841471672058105
21600,7.6658616065979,7.4298601150512695,5.560718536376953,18.03940200805664,0.01,7.490538120269775,7.878232002258301
21700,14.195093154907227,13.962994575500488,5.037844657897949,18.171951293945312,0.01,7.484828948974609,7.872380256652832
21800,12.665060997009277,12.391819953918457,5.144417762756348,22.179664611816406,0.01,7.478747367858887,7.8633832931518555
21900,10.108968734741211,9.850807189941406,5.388022422790527,20.428043365478516,0.01,7.4666666984558105,7.855475425720215
22000,8.946978569030762,8.691612243652344,5.011745452880859,20.52492904663086,0.01,7.457025051116943,7.846685409545898
22100,8.927536010742188,8.63268756866455,5.4775590896606445,24.007341384887695,0.01,7.448043346405029,7.840446949005127
22200,10.325047492980957,10.05453109741211,5.528043746948242,21.52358055114746,0.01,7.439474105834961,7.832337856292725
22300,8.519862174987793,8.277019500732422,5.5218658447265625,18.76239013671875,0.01,7.435881614685059,7.829346179962158
22400,6.826260566711426,6.551033973693848,5.416533470153809,22.10614013671875,0.01,7.425188064575195,7.817294120788574
22500,4.967560291290283,4.732704162597656,5.689297199249268,17.796342849731445,0.01,7.419030666351318,7.811241149902344
22600,7.784645080566406,7.53210973739624,6.1633477210998535,19.090181350708008,0.01,7.4138922691345215,7.8063201904296875
22700,9.112723350524902,8.896102905273438,5.306059837341309,16.355976104736328,0.01,7.404941082000732,7.799729347229004
22800,10.34921932220459,10.056486129760742,5.758225440979004,23.51511001586914,0.01,7.398609161376953,7.796302795410156
22900,7.2343597412109375,6.973010063171387,5.3670196533203125,20.76791000366211,0.01,7.389064311981201,7.788398265838623
23000,10.025940895080566,9.788872718811035,4.39054536819458,19.3162899017334,0.01,7.381570339202881,7.778405666351318
23100,13.669665336608887,13.410386085510254,5.872714996337891,20.055171966552734,0.01,7.375350475311279,7.773255825042725
23200,8.271830558776855,8.007814407348633,5.020375728607178,21.381263732910156,0.01,7.362698078155518,7.766374588012695
23300,8.601017951965332,8.338109016418457,5.536437034606934,20.754470825195312,0.01,7.357703685760498,7.760892868041992
23400,5.284634113311768,5.031944751739502,5.613873481750488,19.65506362915039,0.01,7.350650787353516,7.755333423614502
23500,13.45664119720459,13.205573081970215,4.8568572998046875,20.249950408935547,0.01,7.345333099365234,7.749489784240723
23600,8.776300430297852,8.514324188232422,5.190553665161133,21.00701904296875,0.01,7.336490154266357,7.743199348449707
23700,7.092567443847656,6.819913864135742,5.866495132446289,21.39889144897461,0.01,7.330271244049072,7.735487461090088
23800,9.914632797241211,9.675044059753418,5.29006290435791,18.668827056884766,0.01,7.320400238037109,7.730392932891846
23900,7.071821212768555,6.845728874206543,5.326764106750488,17.2824764251709,0.01,7.312734127044678,7.720088481903076
24000,6.800185203552246,6.563821792602539,5.362523078918457,18.273822784423828,0.01,7.3071699142456055,7.716860771179199
24100,6.784213066101074,6.569352626800537,5.056384086608887,16.429683685302734,0.01,7.298832893371582,7.7114176750183105
24200,11.495746612548828,11.26565933227539,5.054113388061523,17.954654693603516,0.01,7.288498878479004,7.698362350463867
24300,8.576562881469727,8.324597358703613,4.988401889801025,20.208152770996094,0.01,7.281718730926514,7.692104816436768
24400,6.727109432220459,6.476896286010742,5.133846282958984,19.887428283691406,0.01,7.273712158203125,7.684823036193848
24500,7.59911584854126,7.3513689041137695,5.357117176055908,19.417585372924805,0.01,7.266952991485596,7.67829704284668
24600,8.953086853027344,8.722572326660156,4.880134582519531,18.171279907226562,0.01,7.258290767669678,7.670892238616943
24700,9.380687713623047,9.129941940307617,4.726930618286133,20.347698211669922,0.01,7.250446796417236,7.665263652801514
24800,8.523134231567383,8.294768333435059,4.550961494445801,18.285686492919922,0.01,7.243196964263916,7.656721115112305
24900,9.663948059082031,9.443115234375,4.732487678527832,17.35072898864746,0.01,7.23704719543457,7.654370307922363
