step,total,ranking,flops_q,flops_d,lambda,p_q,p_d
15600,14.140759468078613,13.194644927978516,2.6335062980651855,6.827643394470215,0.1,8.334169387817383,8.268872261047363
15700,17.218055725097656,16.19449806213379,2.7093698978424072,7.526206970214844,0.1,8.323856353759766,8.258471488952637
15800,13.452215194702148,12.46849250793457,2.8009915351867676,7.036235809326172,0.1,8.321298599243164,8.251799583435059
15900,12.033337593078613,11.097286224365234,2.5373940467834473,6.8231201171875,0.1,8.315263748168945,8.241363525390625
16000,12.21048355102539,11.369914054870605,2.6440701484680176,5.761623382568359,0.1,8.304391860961914,8.227123260498047
16100,9.011302947998047,8.104618072509766,2.4699389934539795,6.5969061851501465,0.1,8.299241065979004,8.220003128051758
16200,11.180207252502441,10.197741508483887,3.199892520904541,6.624767303466797,0.1,8.28947925567627,8.208612442016602
16300,13.542845726013184,12.655694961547852,2.308490753173828,6.563011169433594,0.1,8.283570289611816,8.201855659484863
16400,10.680952072143555,9.791558265686035,2.713329315185547,6.180608749389648,0.1,8.279451370239258,8.195439338684082
16500,11.542659759521484,10.676198959350586,2.478992462158203,6.185613632202148,0.1,8.276144981384277,8.191812515258789
16600,10.189032554626465,9.236968994140625,2.639252185821533,6.881377696990967,0.1,8.266752243041992,8.180797576904297
16700,11.681927680969238,10.607967376708984,2.879047155380249,7.860551357269287,0.1,8.25795841217041,8.171581268310547
16800,16.911975860595703,16.076580047607422,2.368022918701172,5.985922813415527,0.1,8.253005981445312,8.163578033447266
16900,8.83087158203125,7.870495796203613,2.529006004333496,7.074753284454346,0.1,8.24640941619873,8.153826713562012
17000,16.918899536132812,15.84654426574707,2.696756362915039,8.026798248291016,0.1,8.240511894226074,8.147295951843262
17100,16.59735679626465,15.664506912231445,2.6938300132751465,6.634668350219727,0.1,8.230596542358398,8.136003494262695
17200,10.421675682067871,9.479470252990723,2.792512893676758,6.629542350769043,0.1,8.22568416595459,8.125256538391113
17300,11.101485252380371,10.095067977905273,3.1243762969970703,6.93979549407959,0.1,8.22167682647705,8.117842674255371
17400,13.539169311523438,12.28471851348877,3.4796507358551025,9.064859390258789,0.1,8.217170715332031,8.114289283752441
17500,8.300182342529297,7.4067769050598145,3.010690689086914,5.923366546630859,0.1,8.206891059875488,8.101692199707031
17600,12.48297119140625,11.503053665161133,2.710930347442627,7.0882463455200195,0.1,8.200185775756836,8.09636402130127
17700,6.085280418395996,5.085076332092285,2.694098949432373,7.3079376220703125,0.1,8.19108772277832,8.084298133850098
17800,9.00140380859375,7.948843955993652,2.551227331161499,7.974371910095215,0.1,8.185134887695312,8.079784393310547
17900,12.14551067352295,11.189577102661133,2.7438409328460693,6.815493583679199,0.1,8.181102752685547,8.071427345275879
18000,9.49173355102539,8.609167098999023,2.5439820289611816,6.281678199768066,0.1,8.177816390991211,8.068977355957031
18100,10.498098373413086,9.5531644821167,2.5071566104888916,6.9421844482421875,0.1,8.170546531677246,8.060297966003418
18200,10.488509178161621,9.560604095458984,2.857356309890747,6.421688079833984,0.1,8.164488792419434,8.052240371704102
18300,20.979103088378906,19.942338943481445,3.044614315032959,7.3230438232421875,0.1,8.155832290649414,8.039331436157227
18400,6.307873725891113,5.523092269897461,2.459552764892578,5.388261318206787,0.1,8.1455717086792,8.025568008422852
18500,9.756702423095703,8.940816879272461,2.606238842010498,5.552616119384766,0.1,8.140348434448242,8.021119117736816
18600,10.96315860748291,10.08115291595459,2.6472327709198,6.172825813293457,0.1,8.133346557617188,8.01111125946045
18700,9.21241283416748,8.307141304016113,2.3724019527435303,6.680318832397461,0.1,8.131901741027832,8.004923820495605
18800,13.349847793579102,12.512568473815918,2.3334898948669434,6.039303779602051,0.1,8.125781059265137,7.9972429275512695
18900,11.618695259094238,10.719230651855469,2.5724081993103027,6.422237396240234,0.1,8.12218952178955,7.993621349334717
19000,7.628214359283447,6.716599941253662,2.787087917327881,6.32905387878418,0.1,8.11518383026123,7.98710298538208
19100,16.17257308959961,15.117910385131836,2.725548028945923,7.821092128753662,0.1,8.106474876403809,7.977415561676025
19200,13.244717597961426,12.235413551330566,2.8967649936676025,7.196274280548096,0.1,8.099616050720215,7.968294620513916
19300,8.54129409790039,7.715831279754639,2.3618831634521484,5.892742156982422,0.1,8.09322452545166,7.9574761390686035
19400,8.852754592895508,7.780022621154785,2.7862937450408936,7.9410295486450195,0.1,8.084545135498047,7.95004415512085
19500,9.807690620422363,8.9797945022583,2.6334447860717773,5.645512580871582,0.1,8.080496788024902,7.94683313369751
19600,7.948140621185303,7.107349872589111,2.36082124710083,6.047088623046875,0.1,8.078533172607422,7.942499160766602
19700,14.032136917114258,13.113533020019531,2.7070705890655518,6.478967189788818,0.1,8.073107719421387,7.938340663909912
19800,10.564118385314941,9.664373397827148,2.68811297416687,6.3093390464782715,0.1,8.065215110778809,7.929393768310547
19900,11.149215698242188,10.31689453125,2.4887399673461914,5.834478378295898,0.1,8.059971809387207,7.923715591430664
20000,11.458563804626465,10.62039566040039,2.3872690200805664,5.994412422180176,0.1,8.053255081176758,7.914154052734375
20100,11.312856674194336,10.361429214477539,2.4222328662872314,7.092035293579102,0.1,8.04361629486084,7.904178142547607
20200,9.930401802062988,9.041337013244629,2.3252198696136475,6.565430641174316,0.1,8.035929679870605,7.897702693939209
20300,8.089476585388184,7.17181396484375,2.885040521621704,6.291587829589844,0.1,8.031314849853516,7.893182277679443
20400,8.357575416564941,7.516116619110107,2.349790573120117,6.064797878265381,0.1,8.022321701049805,7.884183883666992
20500,7.3376874923706055,6.563488960266113,2.2571845054626465,5.484797954559326,0.1,8.018694877624512,7.878402233123779
20600,10.924057006835938,10.13473892211914,2.1529903411865234,5.740192413330078,0.1,8.014047622680664,7.871253967285156
20700,14.232150077819824,13.33829402923584,2.5593528747558594,6.379201412200928,0.1,8.006271362304688,7.861444473266602
20800,12.527969360351562,11.70119857788086,2.4893946647644043,5.778316497802734,0.1,8.002030372619629,7.858694076538086
20900,12.173979759216309,11.403289794921875,2.4419877529144287,5.2649102210998535,0.1,7.99228572845459,7.849709510803223
21000,10.049487113952637,9.190261840820312,2.5433764457702637,6.048883438110352,0.1,7.986556053161621,7.842142581939697
21100,9.772568702697754,8.851550102233887,2.564789295196533,6.645394325256348,0.1,7.98423433303833,7.840606689453125
21200,8.891483306884766,7.950464248657227,2.586437225341797,6.823750019073486,0.1,7.9743452072143555,7.831868648529053
21300,10.739120483398438,9.842727661132812,2.85439133644104,6.109530925750732,0.1,7.966798782348633,7.821476936340332
21400,7.634776592254639,6.733137130737305,2.769073963165283,6.247321128845215,0.1,7.959444522857666,7.809802055358887
21500,12.877348899841309,12.000664710998535,2.7155661582946777,6.05126953125,0.1,7.952860355377197,7.802034854888916
21600,9.162951469421387,8.16262149810791,2.630283832550049,7.373018264770508,0.1,7.945026397705078,7.7970380783081055
21700,15.152131080627441,14.283353805541992,2.5510168075561523,6.136750221252441,0.1,7.938067436218262,7.7869343757629395
21800,10.322649955749512,9.349565505981445,2.640894889831543,7.089947700500488,0.1,7.934943675994873,7.780811309814453
21900,12.028668403625488,11.188632011413574,2.5915329456329346,5.808830261230469,0.1,7.92903995513916,7.7758612632751465
22000,10.808686256408691,9.86722183227539,2.492607831954956,6.922036647796631,0.1,7.922128200531006,7.768169403076172
22100,9.97043514251709,9.054612159729004,2.747988224029541,6.410243988037109,0.1,7.91961669921875,7.76632833480835
22200,10.257285118103027,9.287151336669922,2.7366859912872314,6.964650630950928,0.1,7.914966106414795,7.759180545806885
22300,13.553955078125,12.587520599365234,2.834350347518921,6.829998970031738,0.1,7.910149097442627,7.751703262329102
22400,9.37983512878418,8.436111450195312,2.7853288650512695,6.651904106140137,0.1,7.905257701873779,7.744040012359619
22500,6.687164306640625,5.8642168045043945,2.537891387939453,5.691585540771484,0.1,7.901064872741699,7.739313125610352
22600,7.570271968841553,6.668569564819336,2.673225164413452,6.343800067901611,0.1,7.896010398864746,7.732704162597656
22700,8.564749717712402,7.718430519104004,2.720258951187134,5.7429280281066895,0.1,7.892258644104004,7.7282867431640625
22800,9.873445510864258,8.940826416015625,2.7432918548583984,6.582902908325195,0.1,7.8842549324035645,7.722341537475586
22900,8.413297653198242,7.417618751525879,2.91198992729187,7.044794082641602,0.1,7.876767158508301,7.715703964233398
23000,10.159418106079102,9.350704193115234,2.353173017501831,5.733967304229736,0.1,7.872496128082275,7.706060886383057
23100,15.070425987243652,14.064284324645996,3.002767562866211,7.058650970458984,0.1,7.868038654327393,7.700962543487549
23200,10.666312217712402,9.710075378417969,2.5533840656280518,7.008984088897705,0.1,7.860700607299805,7.698203086853027
23300,11.399635314941406,10.473796844482422,2.699040651321411,6.559347152709961,0.1,7.856791019439697,7.691856861114502
23400,5.860626220703125,4.981378555297852,2.7374515533447266,6.055027008056641,0.1,7.851102352142334,7.684999465942383
23500,12.924368858337402,11.891984939575195,2.6708498001098633,7.652989864349365,0.1,7.8452324867248535,7.674947261810303
23600,7.772948741912842,6.874543190002441,2.4222748279571533,6.561779975891113,0.1,7.837895393371582,7.668089866638184
23700,7.370431900024414,6.424476623535156,2.804290771484375,6.655265808105469,0.1,7.828636646270752,7.6569623947143555
23800,13.849004745483398,13.041777610778809,2.4269371032714844,5.645328521728516,0.1,7.821892738342285,7.651731491088867
23900,6.915285110473633,6.058311462402344,2.6299047470092773,5.93983268737793,0.1,7.819032669067383,7.646277904510498
24000,9.865255355834961,8.95860767364502,2.656691551208496,6.409790992736816,0.1,7.8145856857299805,7.638895034790039
24100,9.289335250854492,8.443855285644531,2.5668678283691406,5.887932777404785,0.1,7.806130409240723,7.6311163902282715
24200,12.607458114624023,11.629040718078613,2.951984405517578,6.832187652587891,0.1,7.800817012786865,7.621457576751709
24300,10.576286315917969,9.73303508758545,2.314568281173706,6.1179399490356445,0.1,7.79288387298584,7.616730690002441
24400,7.567707061767578,6.612858772277832,2.5601186752319336,6.9883623123168945,0.1,7.787736892700195,7.610023021697998
24500,11.332311630249023,10.45505428314209,2.779177188873291,5.9933929443359375,0.1,7.7838335037231445,7.604227066040039
24600,9.417501449584961,8.59859561920166,2.3892107009887695,5.799842357635498,0.1,7.778377532958984,7.598016262054443
